year,month,states,unemployment_rate
1995,9,New York,6.2
1995,10,New York,6
1995,11,New York,6
1995,12,New York,6
1996,1,New York,6.9
1996,2,New York,6.8
1996,3,New York,6.8
1996,4,New York,6.4
1996,5,New York,6.3
1996,6,New York,6
1996,7,New York,6.4
1996,8,New York,5.8
1996,9,New York,5.7
1996,10,New York,5.7
1996,11,New York,6
1996,12,New York,6.1
1997,1,New York,7.3
1997,2,New York,7.2
1997,3,New York,7
1997,4,New York,6.4
1997,5,New York,6.3
1997,6,New York,6.5
1997,7,New York,6.6
1997,8,New York,6.3
1997,9,New York,6.2
1997,10,New York,5.9
1997,11,New York,5.7
1997,12,New York,5.8
1998,1,New York,6.7
1998,2,New York,6.6
1998,3,New York,6.4
1998,4,New York,5.4
1998,5,New York,5.3
1998,6,New York,5.3
1998,7,New York,5.6
1998,8,New York,5.2
1998,9,New York,5.3
1998,10,New York,5.3
1998,11,New York,5.1
1998,12,New York,5.1
1999,1,New York,5.9
1999,2,New York,6.1
1999,3,New York,5.5
1999,4,New York,5.1
1999,5,New York,4.9
1999,6,New York,5.2
1999,7,New York,5.4
1999,8,New York,5
1999,9,New York,5
1999,10,New York,4.8
1999,11,New York,4.7
1999,12,New York,4.5
2000,1,New York,5.3
2000,2,New York,5.3
2000,3,New York,5
2000,4,New York,4.3
2000,5,New York,4.4
2000,6,New York,4.3
2000,7,New York,4.6
2000,8,New York,4.5
2000,9,New York,4.3
2000,10,New York,4.2
2000,11,New York,4.3
2000,12,New York,4.1
2001,1,New York,4.8
2001,2,New York,4.7
2001,3,New York,4.5
2001,4,New York,4.1
2001,5,New York,4
2001,6,New York,4.3
2001,7,New York,4.6
2001,8,New York,4.9
2001,9,New York,5
2001,10,New York,5.4
2001,11,New York,5.7
2001,12,New York,5.9
2002,1,New York,6.8
2002,2,New York,6.8
2002,3,New York,6.6
2002,4,New York,6.1
2002,5,New York,5.9
2002,6,New York,6
2002,7,New York,6.1
2002,8,New York,5.8
2002,9,New York,5.6
2002,10,New York,5.8
2002,11,New York,6.1
2002,12,New York,6.3
2003,1,New York,7
2003,2,New York,6.9
2003,3,New York,6.4
2003,4,New York,6.1
2003,5,New York,6
2003,6,New York,6.4
2003,7,New York,6.4
2003,8,New York,6.2
2003,9,New York,6.3
2003,10,New York,6.2
2003,11,New York,6.3
2003,12,New York,6.1
2004,1,New York,7.1
2004,2,New York,6.8
2004,3,New York,6.7
2004,4,New York,5.9
2004,5,New York,5.6
2004,6,New York,5.8
2004,7,New York,5.8
2004,8,New York,5.3
2004,9,New York,5.2
2004,10,New York,5.1
2004,11,New York,5.1
2004,12,New York,5.2
2005,1,New York,5.7
2005,2,New York,5.7
2005,3,New York,5
2005,4,New York,4.8
2005,5,New York,4.8
2005,6,New York,4.8
2005,7,New York,5.1
2005,8,New York,4.7
2005,9,New York,5
2005,10,New York,4.8
2005,11,New York,5.1
2005,12,New York,4.7
2006,1,New York,5.1
2006,2,New York,5.3
2006,3,New York,5
2006,4,New York,4.6
2006,5,New York,4.5
2006,6,New York,4.5
2006,7,New York,4.8
2006,8,New York,4.4
2006,9,New York,4.2
2006,10,New York,3.9
2006,11,New York,4.1
2006,12,New York,4
2007,1,New York,5
2007,2,New York,4.9
2007,3,New York,4.4
2007,4,New York,4.2
2007,5,New York,4.2
2007,6,New York,4.5
2007,7,New York,4.9
2007,8,New York,4.5
2007,9,New York,4.5
2007,10,New York,4.4
2007,11,New York,4.4
2007,12,New York,4.8
2008,1,New York,5.5
2008,2,New York,5.4
2008,3,New York,5.2
2008,4,New York,4.6
2008,5,New York,4.9
2008,6,New York,5.1
2008,7,New York,5.4
2008,8,New York,5.5
2008,9,New York,5.5
2008,10,New York,5.6
2008,11,New York,5.9
2008,12,New York,6.5
2009,1,New York,7.8
2009,2,New York,8.3
2009,3,New York,8.2
2009,4,New York,7.7
2009,5,New York,8
2009,6,New York,8.4
2009,7,New York,8.5
2009,8,New York,8.5
2009,9,New York,8.6
2009,10,New York,8.7
2009,11,New York,8.5
2009,12,New York,8.8
2010,1,New York,9.6
2010,2,New York,9.5
2010,3,New York,9.1
2010,4,New York,8.5
2010,5,New York,8.2
2010,6,New York,8.4
2010,7,New York,8.6
2010,8,New York,8.4
2010,9,New York,8.2
2010,10,New York,8.2
2010,11,New York,8.4
2010,12,New York,8.2
2011,1,New York,9
2011,2,New York,8.8
2011,3,New York,8.2
2011,4,New York,7.8
2011,5,New York,7.8
2011,6,New York,8.2
2011,7,New York,8.4
2011,8,New York,8.2
2011,9,New York,8.3
2011,10,New York,8.2
2011,11,New York,8.2
2011,12,New York,8.4
2012,1,New York,9.2
2012,2,New York,9.4
2012,3,New York,8.9
2012,4,New York,8.2
2012,5,New York,8.4
2012,6,New York,8.7
2012,7,New York,8.9
2012,8,New York,8.5
2012,9,New York,8
2012,10,New York,8
2012,11,New York,7.7
2012,12,New York,8.1
2013,1,New York,9.1
2013,2,New York,8.7
2013,3,New York,8
2013,4,New York,7.4
2013,5,New York,7.5
2013,6,New York,7.8
2013,7,New York,7.8
2013,8,New York,7.6
2013,9,New York,7.4
2013,10,New York,7.4
2013,11,New York,7
2013,12,New York,6.7
2014,1,New York,7.4
2014,2,New York,7.5
2014,3,New York,7.1
2014,4,New York,6.1
2014,5,New York,6.2
2014,6,New York,6.2
2014,7,New York,6.5
2014,8,New York,6.2
2014,9,New York,5.8
2014,10,New York,5.6
2014,11,New York,5.8
2014,12,New York,5.5
2015,1,New York,6.4
2015,2,New York,6.3
2015,3,New York,5.7
2015,4,New York,5.3
2015,5,New York,5.3
2015,6,New York,5.2
2015,7,New York,5.4
2015,8,New York,5
2015,9,New York,4.8
2015,10,New York,4.7
2015,11,New York,4.8
2015,12,New York,4.7
2016,1,New York,5.4
2016,2,New York,5.4
2016,3,New York,5.2
2016,4,New York,4.6
2016,5,New York,4.2
2016,6,New York,4.5
2016,7,New York,5
