year,month,states,unemployment_rate
1994,2,Florida,6.8
1994,3,Florida,6.7
1994,4,Florida,6.5
1994,5,Florida,6.3
1994,6,Florida,6.8
1994,7,Florida,6.9
1994,8,Florida,6.7
1994,9,Florida,6.5
1994,10,Florida,6.1
1994,11,Florida,5.8
1994,12,Florida,5.2
1995,1,Florida,5.9
1995,2,Florida,5.1
1995,3,Florida,5
1995,4,Florida,5.2
1995,5,Florida,5.3
1995,6,Florida,5.8
1995,7,Florida,6.1
1995,8,Florida,6
1995,9,Florida,6
1995,10,Florida,5.6
1995,11,Florida,5.4
1995,12,Florida,5.1
1996,1,Florida,5.5
1996,2,Florida,5.1
1996,3,Florida,5
1996,4,Florida,4.8
1996,5,Florida,5.1
1996,6,Florida,5.3
1996,7,Florida,5.7
1996,8,Florida,5.3
1996,9,Florida,5.3
1996,10,Florida,5
1996,11,Florida,4.9
1996,12,Florida,4.6
1997,1,Florida,5.2
1997,2,Florida,4.8
1997,3,Florida,4.8
1997,4,Florida,4.5
1997,5,Florida,4.6
1997,6,Florida,5.1
1997,7,Florida,5.1
1997,8,Florida,5.1
1997,9,Florida,5
1997,10,Florida,4.5
1997,11,Florida,4.3
1997,12,Florida,4.2
1998,1,Florida,4.7
1998,2,Florida,4.3
1998,3,Florida,4.4
1998,4,Florida,3.9
1998,5,Florida,4.1
1998,6,Florida,4.6
1998,7,Florida,4.7
1998,8,Florida,4.7
1998,9,Florida,4.6
1998,10,Florida,4.3
1998,11,Florida,4
1998,12,Florida,3.6
1999,1,Florida,4.1
1999,2,Florida,4
1999,3,Florida,3.7
1999,4,Florida,3.7
1999,5,Florida,3.7
1999,6,Florida,4.1
1999,7,Florida,4.3
1999,8,Florida,4.2
1999,9,Florida,4.1
1999,10,Florida,3.8
1999,11,Florida,3.7
1999,12,Florida,3.3
2000,1,Florida,3.7
2000,2,Florida,3.5
2000,3,Florida,3.5
2000,4,Florida,3.3
2000,5,Florida,3.6
2000,6,Florida,4
2000,7,Florida,4.1
2000,8,Florida,4.2
2000,9,Florida,3.9
2000,10,Florida,3.6
2000,11,Florida,3.5
2000,12,Florida,3.3
2001,1,Florida,3.9
2001,2,Florida,3.7
2001,3,Florida,3.9
2001,4,Florida,3.9
2001,5,Florida,3.9
2001,6,Florida,4.5
2001,7,Florida,4.6
2001,8,Florida,5
2001,9,Florida,4.8
2001,10,Florida,5.8
2001,11,Florida,5.9
2001,12,Florida,5.8
2002,1,Florida,6.1
2002,2,Florida,5.7
2002,3,Florida,5.6
2002,4,Florida,5.5
2002,5,Florida,5.4
2002,6,Florida,5.9
2002,7,Florida,6
2002,8,Florida,5.9
2002,9,Florida,5.6
2002,10,Florida,5.3
2002,11,Florida,5.4
2002,12,Florida,5.2
2003,1,Florida,5.5
2003,2,Florida,5.2
2003,3,Florida,5
2003,4,Florida,4.9
2003,5,Florida,5.1
2003,6,Florida,5.8
2003,7,Florida,5.7
2003,8,Florida,5.6
2003,9,Florida,5.4
2003,10,Florida,4.9
2003,11,Florida,4.9
2003,12,Florida,4.5
2004,1,Florida,4.9
2004,2,Florida,4.6
2004,3,Florida,4.7
2004,4,Florida,4.3
2004,5,Florida,4.4
2004,6,Florida,5
2004,7,Florida,5
2004,8,Florida,4.8
2004,9,Florida,4.7
2004,10,Florida,4.6
2004,11,Florida,4.4
2004,12,Florida,4.2
2005,1,Florida,4.3
2005,2,Florida,4.1
2005,3,Florida,3.8
2005,4,Florida,3.5
2005,5,Florida,3.5
2005,6,Florida,3.9
2005,7,Florida,3.9
2005,8,Florida,3.7
2005,9,Florida,3.7
2005,10,Florida,3.4
2005,11,Florida,3.5
2005,12,Florida,3
2006,1,Florida,3.1
2006,2,Florida,3.1
2006,3,Florida,2.9
2006,4,Florida,2.8
2006,5,Florida,3
2006,6,Florida,3.4
2006,7,Florida,3.6
2006,8,Florida,3.6
2006,9,Florida,3.5
2006,10,Florida,3.2
2006,11,Florida,3.3
2006,12,Florida,3.2
2007,1,Florida,3.6
2007,2,Florida,3.4
2007,3,Florida,3.3
2007,4,Florida,3.3
2007,5,Florida,3.5
2007,6,Florida,4.1
2007,7,Florida,4.4
2007,8,Florida,4.5
2007,9,Florida,4.5
2007,10,Florida,4.4
2007,11,Florida,4.4
2007,12,Florida,4.7
2008,1,Florida,5
2008,2,Florida,4.8
2008,3,Florida,5
2008,4,Florida,4.8
2008,5,Florida,5.5
2008,6,Florida,6.2
2008,7,Florida,6.8
2008,8,Florida,7.2
2008,9,Florida,7.1
2008,10,Florida,7.3
2008,11,Florida,7.6
2008,12,Florida,8.1
2009,1,Florida,9
2009,2,Florida,9.5
2009,3,Florida,9.7
2009,4,Florida,9.5
2009,5,Florida,10.1
2009,6,Florida,10.8
2009,7,Florida,11
2009,8,Florida,11.1
2009,9,Florida,11.1
2009,10,Florida,11.1
2009,11,Florida,10.9
2009,12,Florida,11.1
2010,1,Florida,11.5
2010,2,Florida,11.2
2010,3,Florida,11
2010,4,Florida,10.6
2010,5,Florida,10.5
2010,6,Florida,11
2010,7,Florida,11.4
2010,8,Florida,11.5
2010,9,Florida,11.1
2010,10,Florida,10.9
2010,11,Florida,11.1
2010,12,Florida,10.7
2011,1,Florida,10.8
2011,2,Florida,10.4
2011,3,Florida,10.1
2011,4,Florida,9.7
2011,5,Florida,9.9
2011,6,Florida,10.5
2011,7,Florida,10.7
2011,8,Florida,10.3
2011,9,Florida,9.9
2011,10,Florida,9.5
2011,11,Florida,9.1
2011,12,Florida,9
2012,1,Florida,9
2012,2,Florida,8.8
2012,3,Florida,8.5
2012,4,Florida,8.1
2012,5,Florida,8.4
2012,6,Florida,9
2012,7,Florida,9.2
2012,8,Florida,9
2012,9,Florida,8.3
2012,10,Florida,8.1
2012,11,Florida,7.8
2012,12,Florida,7.9
2013,1,Florida,8.3
2013,2,Florida,7.7
2013,3,Florida,7.3
2013,4,Florida,7
2013,5,Florida,7.2
2013,6,Florida,7.7
2013,7,Florida,7.7
2013,8,Florida,7.6
2013,9,Florida,7.2
2013,10,Florida,7
2013,11,Florida,6.6
2013,12,Florida,6.3
2014,1,Florida,6.6
2014,2,Florida,6.6
2014,3,Florida,6.6
2014,4,Florida,6
2014,5,Florida,6.3
2014,6,Florida,6.4
2014,7,Florida,6.8
2014,8,Florida,6.8
2014,9,Florida,6.3
2014,10,Florida,6
2014,11,Florida,5.9
2014,12,Florida,5.6
2015,1,Florida,5.9
2015,2,Florida,5.6
2015,3,Florida,5.4
2015,4,Florida,5.2
2015,5,Florida,5.5
2015,6,Florida,5.6
2015,7,Florida,5.8
2015,8,Florida,5.6
2015,9,Florida,5.3
2015,10,Florida,5.1
2015,11,Florida,5
2015,12,Florida,4.8
2016,1,Florida,5.1
2016,2,Florida,4.7
2016,3,Florida,4.7
2016,4,Florida,4.5
2016,5,Florida,4.4
2016,6,Florida,4.9
2016,7,Florida,5.1
