year,month,states,unemployment_rate
1992,10,Michigan,7.6
1992,11,Michigan,7.5
1992,12,Michigan,7.6
1993,1,Michigan,8.4
1993,2,Michigan,8.2
1993,3,Michigan,7.7
1993,4,Michigan,6.9
1993,5,Michigan,7.1
1993,6,Michigan,7.6
1993,7,Michigan,7.7
1993,8,Michigan,6.8
1993,9,Michigan,6.6
1993,10,Michigan,6.6
1993,11,Michigan,6.5
1993,12,Michigan,6.6
1994,1,Michigan,8.1
1994,2,Michigan,7.6
1994,3,Michigan,7.3
1994,4,Michigan,6.2
1994,5,Michigan,5.7
1994,6,Michigan,6
1994,7,Michigan,6.5
1994,8,Michigan,5.5
1994,9,Michigan,5.2
1994,10,Michigan,4.9
1994,11,Michigan,4.5
1994,12,Michigan,4.5
1995,1,Michigan,6
1995,2,Michigan,5.7
1995,3,Michigan,5.9
1995,4,Michigan,5.6
1995,5,Michigan,5.3
1995,6,Michigan,5.7
1995,7,Michigan,6.1
1995,8,Michigan,5
1995,9,Michigan,4.7
1995,10,Michigan,4.3
1995,11,Michigan,4.5
1995,12,Michigan,4.4
1996,1,Michigan,5.8
1996,2,Michigan,5.3
1996,3,Michigan,5.6
1996,4,Michigan,4.8
1996,5,Michigan,4.9
1996,6,Michigan,5
1996,7,Michigan,5.7
1996,8,Michigan,4.5
1996,9,Michigan,4.4
1996,10,Michigan,4.1
1996,11,Michigan,4.2
1996,12,Michigan,4.5
1997,1,Michigan,5.5
1997,2,Michigan,5.1
1997,3,Michigan,5
1997,4,Michigan,4.1
1997,5,Michigan,3.9
1997,6,Michigan,4.4
1997,7,Michigan,4.8
1997,8,Michigan,3.8
1997,9,Michigan,3.9
1997,10,Michigan,3.5
1997,11,Michigan,3.5
1997,12,Michigan,3.8
1998,1,Michigan,4.8
1998,2,Michigan,4.5
1998,3,Michigan,4.6
1998,4,Michigan,3.1
1998,5,Michigan,3.3
1998,6,Michigan,4.1
1998,7,Michigan,4.9
1998,8,Michigan,3.5
1998,9,Michigan,3.6
1998,10,Michigan,3.4
1998,11,Michigan,3.4
1998,12,Michigan,3.7
1999,1,Michigan,4.6
1999,2,Michigan,4.7
1999,3,Michigan,4.3
1999,4,Michigan,3.6
1999,5,Michigan,3.5
1999,6,Michigan,4
1999,7,Michigan,4.2
1999,8,Michigan,3.2
1999,9,Michigan,3.2
1999,10,Michigan,3
1999,11,Michigan,3.1
1999,12,Michigan,3.2
2000,1,Michigan,3.8
2000,2,Michigan,3.7
2000,3,Michigan,3.8
2000,4,Michigan,2.9
2000,5,Michigan,3.4
2000,6,Michigan,3.8
2000,7,Michigan,4.6
2000,8,Michigan,3.7
2000,9,Michigan,3.4
2000,10,Michigan,3.1
2000,11,Michigan,3.4
2000,12,Michigan,3.7
2001,1,Michigan,5.3
2001,2,Michigan,5.1
2001,3,Michigan,5.4
2001,4,Michigan,4.6
2001,5,Michigan,4.6
2001,6,Michigan,5.1
2001,7,Michigan,5.5
2001,8,Michigan,5.1
2001,9,Michigan,4.8
2001,10,Michigan,5.1
2001,11,Michigan,5.7
2001,12,Michigan,6
2002,1,Michigan,7.2
2002,2,Michigan,6.7
2002,3,Michigan,7.1
2002,4,Michigan,6.2
2002,5,Michigan,6.1
2002,6,Michigan,6.7
2002,7,Michigan,7
2002,8,Michigan,5.8
2002,9,Michigan,5.3
2002,10,Michigan,5.2
2002,11,Michigan,5.7
2002,12,Michigan,6.1
2003,1,Michigan,7.3
2003,2,Michigan,7.4
2003,3,Michigan,7.6
2003,4,Michigan,7
2003,5,Michigan,7.2
2003,6,Michigan,8
2003,7,Michigan,8.3
2003,8,Michigan,7.1
2003,9,Michigan,6.9
2003,10,Michigan,6.5
2003,11,Michigan,6.3
2003,12,Michigan,6.4
2004,1,Michigan,7.5
2004,2,Michigan,7.4
2004,3,Michigan,7.8
2004,4,Michigan,6.4
2004,5,Michigan,6.8
2004,6,Michigan,7.4
2004,7,Michigan,8
2004,8,Michigan,6.7
2004,9,Michigan,6.5
2004,10,Michigan,6.5
2004,11,Michigan,6.7
2004,12,Michigan,7
2005,1,Michigan,7.5
2005,2,Michigan,7.8
2005,3,Michigan,7.5
2005,4,Michigan,6.6
2005,5,Michigan,6.7
2005,6,Michigan,6.9
2005,7,Michigan,7.4
2005,8,Michigan,6.2
2005,9,Michigan,6.2
2005,10,Michigan,5.8
2005,11,Michigan,6.3
2005,12,Michigan,6.4
2006,1,Michigan,7.2
2006,2,Michigan,7.5
2006,3,Michigan,7.4
2006,4,Michigan,6.8
2006,5,Michigan,6.8
2006,6,Michigan,7.1
2006,7,Michigan,8.1
2006,8,Michigan,7
2006,9,Michigan,6.7
2006,10,Michigan,6.3
2006,11,Michigan,6.4
2006,12,Michigan,6.7
2007,1,Michigan,7.7
2007,2,Michigan,7.2
2007,3,Michigan,7
2007,4,Michigan,6.6
2007,5,Michigan,6.7
2007,6,Michigan,7.2
2007,7,Michigan,8
2007,8,Michigan,6.9
2007,9,Michigan,6.8
2007,10,Michigan,6.7
2007,11,Michigan,6.5
2007,12,Michigan,7.1
2008,1,Michigan,7.7
2008,2,Michigan,7.4
2008,3,Michigan,7.6
2008,4,Michigan,6.7
2008,5,Michigan,7.8
2008,6,Michigan,8.1
2008,7,Michigan,8.9
2008,8,Michigan,8.3
2008,9,Michigan,7.9
2008,10,Michigan,8
2008,11,Michigan,8.2
2008,12,Michigan,9.2
2009,1,Michigan,12.1
2009,2,Michigan,12.8
2009,3,Michigan,13.3
2009,4,Michigan,12.8
2009,5,Michigan,14.2
2009,6,Michigan,15.3
2009,7,Michigan,15.4
2009,8,Michigan,14.1
2009,9,Michigan,13.7
2009,10,Michigan,13.6
2009,11,Michigan,13.1
2009,12,Michigan,13.5
2010,1,Michigan,14.4
2010,2,Michigan,14.2
2010,3,Michigan,14.1
2010,4,Michigan,12.9
2010,5,Michigan,12.6
2010,6,Michigan,12.7
2010,7,Michigan,13.5
2010,8,Michigan,12.3
2010,9,Michigan,11.5
2010,10,Michigan,11.1
2010,11,Michigan,10.9
2010,12,Michigan,10.9
2011,1,Michigan,11.5
2011,2,Michigan,11.1
2011,3,Michigan,11
2011,4,Michigan,10
2011,5,Michigan,10.5
2011,6,Michigan,11.2
2011,7,Michigan,11.8
2011,8,Michigan,10.6
2011,9,Michigan,10
2011,10,Michigan,9.4
2011,11,Michigan,8.5
2011,12,Michigan,9
2012,1,Michigan,9.8
2012,2,Michigan,9.6
2012,3,Michigan,9.4
2012,4,Michigan,8.3
2012,5,Michigan,9.1
2012,6,Michigan,9.7
2012,7,Michigan,10.7
2012,8,Michigan,9.4
2012,9,Michigan,8.4
2012,10,Michigan,8.4
2012,11,Michigan,7.9
2012,12,Michigan,8.7
2013,1,Michigan,10.1
2013,2,Michigan,9.4
2013,3,Michigan,9
2013,4,Michigan,8.1
2013,5,Michigan,8.8
2013,6,Michigan,9.6
2013,7,Michigan,10.2
2013,8,Michigan,8.9
2013,9,Michigan,8.3
2013,10,Michigan,8.4
2013,11,Michigan,7.6
2013,12,Michigan,7.6
2014,1,Michigan,8.4
2014,2,Michigan,8.5
2014,3,Michigan,8.4
2014,4,Michigan,6.9
2014,5,Michigan,7.6
2014,6,Michigan,7.6
2014,7,Michigan,8.5
2014,8,Michigan,7.3
2014,9,Michigan,6.6
2014,10,Michigan,6.3
2014,11,Michigan,5.7
2014,12,Michigan,5.6
2015,1,Michigan,6.7
2015,2,Michigan,6.1
2015,3,Michigan,5.9
2015,4,Michigan,5.1
2015,5,Michigan,5.9
2015,6,Michigan,5.8
2015,7,Michigan,6.4
2015,8,Michigan,5.2
2015,9,Michigan,4.6
2015,10,Michigan,4.7
2015,11,Michigan,4.2
2015,12,Michigan,4.5
2016,1,Michigan,5.1
2016,2,Michigan,5
2016,3,Michigan,5.1
2016,4,Michigan,4.3
2016,5,Michigan,4.5
2016,6,Michigan,4.9
2016,7,Michigan,5.4
