year,month,states,unemployment_rate
1991,8,Tennessee,6.7
1991,9,Tennessee,6.5
1991,10,Tennessee,6.3
1991,11,Tennessee,6.4
1991,12,Tennessee,6.4
1992,1,Tennessee,7.7
1992,2,Tennessee,7.6
1992,3,Tennessee,7
1992,4,Tennessee,5.8
1992,5,Tennessee,6
1992,6,Tennessee,7
1992,7,Tennessee,6.4
1992,8,Tennessee,6.3
1992,9,Tennessee,6.1
1992,10,Tennessee,5.7
1992,11,Tennessee,6.2
1992,12,Tennessee,6.2
1993,1,Tennessee,7.1
1993,2,Tennessee,6.8
1993,3,Tennessee,6.7
1993,4,Tennessee,6
1993,5,Tennessee,5.8
1993,6,Tennessee,6.5
1993,7,Tennessee,5.9
1993,8,Tennessee,5.5
1993,9,Tennessee,5.2
1993,10,Tennessee,5
1993,11,Tennessee,4.7
1993,12,Tennessee,4.5
1994,1,Tennessee,5.9
1994,2,Tennessee,5.8
1994,3,Tennessee,5.5
1994,4,Tennessee,4.7
1994,5,Tennessee,4.2
1994,6,Tennessee,5.1
1994,7,Tennessee,5.1
1994,8,Tennessee,5
1994,9,Tennessee,4.6
1994,10,Tennessee,4.3
1994,11,Tennessee,4.1
1994,12,Tennessee,4.1
1995,1,Tennessee,5.4
1995,2,Tennessee,4.9
1995,3,Tennessee,4.9
1995,4,Tennessee,5.1
1995,5,Tennessee,4.9
1995,6,Tennessee,5.7
1995,7,Tennessee,5.6
1995,8,Tennessee,5.6
1995,9,Tennessee,5.3
1995,10,Tennessee,4.9
1995,11,Tennessee,4.8
1995,12,Tennessee,4.7
1996,1,Tennessee,6
1996,2,Tennessee,5.5
1996,3,Tennessee,5.2
1996,4,Tennessee,4.8
1996,5,Tennessee,4.7
1996,6,Tennessee,5.1
1996,7,Tennessee,5.3
1996,8,Tennessee,4.7
1996,9,Tennessee,4.8
1996,10,Tennessee,5.1
1996,11,Tennessee,5.6
1996,12,Tennessee,5.2
1997,1,Tennessee,6.3
1997,2,Tennessee,6
1997,3,Tennessee,5.8
1997,4,Tennessee,5
1997,5,Tennessee,4.7
1997,6,Tennessee,5.8
1997,7,Tennessee,5.6
1997,8,Tennessee,5.4
1997,9,Tennessee,5.3
1997,10,Tennessee,4.7
1997,11,Tennessee,4.4
1997,12,Tennessee,4.3
1998,1,Tennessee,4.9
1998,2,Tennessee,4.5
1998,3,Tennessee,4.8
1998,4,Tennessee,3.8
1998,5,Tennessee,3.8
1998,6,Tennessee,4.5
1998,7,Tennessee,4.4
1998,8,Tennessee,4.4
1998,9,Tennessee,4.4
1998,10,Tennessee,4.2
1998,11,Tennessee,4
1998,12,Tennessee,3.9
1999,1,Tennessee,4.8
1999,2,Tennessee,4.7
1999,3,Tennessee,4.3
1999,4,Tennessee,3.7
1999,5,Tennessee,3.4
1999,6,Tennessee,3.9
1999,7,Tennessee,4
1999,8,Tennessee,4
1999,9,Tennessee,4
1999,10,Tennessee,3.7
1999,11,Tennessee,3.6
1999,12,Tennessee,3.5
2000,1,Tennessee,4.3
2000,2,Tennessee,4.2
2000,3,Tennessee,4
2000,4,Tennessee,3.3
2000,5,Tennessee,3.5
2000,6,Tennessee,4.1
2000,7,Tennessee,3.9
2000,8,Tennessee,4.2
2000,9,Tennessee,3.8
2000,10,Tennessee,3.6
2000,11,Tennessee,3.9
2000,12,Tennessee,3.6
2001,1,Tennessee,4.5
2001,2,Tennessee,4.2
2001,3,Tennessee,4.3
2001,4,Tennessee,3.9
2001,5,Tennessee,3.6
2001,6,Tennessee,4.4
2001,7,Tennessee,4.4
2001,8,Tennessee,4.8
2001,9,Tennessee,4.5
2001,10,Tennessee,4.9
2001,11,Tennessee,5.5
2001,12,Tennessee,5.6
2002,1,Tennessee,6.6
2002,2,Tennessee,6.1
2002,3,Tennessee,6
2002,4,Tennessee,5.2
2002,5,Tennessee,4.5
2002,6,Tennessee,5.2
2002,7,Tennessee,5.1
2002,8,Tennessee,4.8
2002,9,Tennessee,4.5
2002,10,Tennessee,4.4
2002,11,Tennessee,4.8
2002,12,Tennessee,5
2003,1,Tennessee,5.8
2003,2,Tennessee,5.7
2003,3,Tennessee,5.6
2003,4,Tennessee,5.3
2003,5,Tennessee,5.3
2003,6,Tennessee,6.4
2003,7,Tennessee,5.9
2003,8,Tennessee,5.7
2003,9,Tennessee,5.5
2003,10,Tennessee,5.6
2003,11,Tennessee,5.6
2003,12,Tennessee,5.2
2004,1,Tennessee,5.8
2004,2,Tennessee,5.4
2004,3,Tennessee,5.6
2004,4,Tennessee,4.7
2004,5,Tennessee,4.6
2004,6,Tennessee,5.4
2004,7,Tennessee,5.3
2004,8,Tennessee,5.4
2004,9,Tennessee,5.3
2004,10,Tennessee,5.4
2004,11,Tennessee,5.5
2004,12,Tennessee,5.6
2005,1,Tennessee,6.3
2005,2,Tennessee,6.4
2005,3,Tennessee,6
2005,4,Tennessee,5.5
2005,5,Tennessee,5.5
2005,6,Tennessee,5.9
2005,7,Tennessee,5.5
2005,8,Tennessee,5.3
2005,9,Tennessee,4.8
2005,10,Tennessee,5
2005,11,Tennessee,5.3
2005,12,Tennessee,5.1
2006,1,Tennessee,5.7
2006,2,Tennessee,5.6
2006,3,Tennessee,5.5
2006,4,Tennessee,5.2
2006,5,Tennessee,5.1
2006,6,Tennessee,5.7
2006,7,Tennessee,5.8
2006,8,Tennessee,5.5
2006,9,Tennessee,4.9
2006,10,Tennessee,4.4
2006,11,Tennessee,4.6
2006,12,Tennessee,4.4
2007,1,Tennessee,5.1
2007,2,Tennessee,4.9
2007,3,Tennessee,4.4
2007,4,Tennessee,4
2007,5,Tennessee,4
2007,6,Tennessee,4.5
2007,7,Tennessee,4.6
2007,8,Tennessee,4.6
2007,9,Tennessee,4.8
2007,10,Tennessee,4.8
2007,11,Tennessee,5
2007,12,Tennessee,5.4
2008,1,Tennessee,5.9
2008,2,Tennessee,5.8
2008,3,Tennessee,5.9
2008,4,Tennessee,5.3
2008,5,Tennessee,6.1
2008,6,Tennessee,6.8
2008,7,Tennessee,7
2008,8,Tennessee,7
2008,9,Tennessee,6.9
2008,10,Tennessee,6.9
2008,11,Tennessee,7.2
2008,12,Tennessee,8.1
2009,1,Tennessee,9.8
2009,2,Tennessee,10.5
2009,3,Tennessee,10.9
2009,4,Tennessee,10.2
2009,5,Tennessee,10.6
2009,6,Tennessee,11.3
2009,7,Tennessee,11
2009,8,Tennessee,10.7
2009,9,Tennessee,10.4
2009,10,Tennessee,10.2
2009,11,Tennessee,9.9
2009,12,Tennessee,10.3
2010,1,Tennessee,11.2
2010,2,Tennessee,10.8
2010,3,Tennessee,10.6
2010,4,Tennessee,9.6
2010,5,Tennessee,9.3
2010,6,Tennessee,9.5
2010,7,Tennessee,9.3
2010,8,Tennessee,9.3
2010,9,Tennessee,9
2010,10,Tennessee,9
2010,11,Tennessee,9.3
2010,12,Tennessee,9.2
2011,1,Tennessee,10.1
2011,2,Tennessee,9.8
2011,3,Tennessee,9.5
2011,4,Tennessee,9
2011,5,Tennessee,8.9
2011,6,Tennessee,9.6
2011,7,Tennessee,9.1
2011,8,Tennessee,9.1
2011,9,Tennessee,8.9
2011,10,Tennessee,8.3
2011,11,Tennessee,7.8
2011,12,Tennessee,7.8
2012,1,Tennessee,8.4
2012,2,Tennessee,8.2
2012,3,Tennessee,7.9
2012,4,Tennessee,7.3
2012,5,Tennessee,7.7
2012,6,Tennessee,8.5
2012,7,Tennessee,8.5
2012,8,Tennessee,8.1
2012,9,Tennessee,7.4
2012,10,Tennessee,7.4
2012,11,Tennessee,7.1
2012,12,Tennessee,7.6
2013,1,Tennessee,8.7
2013,2,Tennessee,8.3
2013,3,Tennessee,8
2013,4,Tennessee,7.6
2013,5,Tennessee,7.8
2013,6,Tennessee,8.5
2013,7,Tennessee,8.1
2013,8,Tennessee,7.9
2013,9,Tennessee,7.6
2013,10,Tennessee,7.5
2013,11,Tennessee,6.8
2013,12,Tennessee,6.5
2014,1,Tennessee,6.8
2014,2,Tennessee,6.9
2014,3,Tennessee,6.8
2014,4,Tennessee,5.9
2014,5,Tennessee,6.3
2014,6,Tennessee,7
2014,7,Tennessee,7.3
2014,8,Tennessee,7
2014,9,Tennessee,6.4
2014,10,Tennessee,6.1
2014,11,Tennessee,6
2014,12,Tennessee,5.8
2015,1,Tennessee,6.6
2015,2,Tennessee,6
2015,3,Tennessee,5.8
2015,4,Tennessee,5.4
2015,5,Tennessee,5.8
2015,6,Tennessee,6.2
2015,7,Tennessee,6.1
2015,8,Tennessee,5.7
2015,9,Tennessee,5.5
2015,10,Tennessee,5.3
2015,11,Tennessee,5.3
2015,12,Tennessee,5.3
2016,1,Tennessee,4.9
2016,2,Tennessee,4.5
2016,3,Tennessee,4.1
2016,4,Tennessee,3.9
2016,5,Tennessee,3.8
2016,6,Tennessee,5
2016,7,Tennessee,4.9
