year,month,states,unemployment_rate
1992,10,Ohio,6.6
1992,11,Ohio,6.8
1992,12,Ohio,7.1
1993,1,Ohio,8.3
1993,2,Ohio,7.9
1993,3,Ohio,7.2
1993,4,Ohio,6.6
1993,5,Ohio,6.4
1993,6,Ohio,6.7
1993,7,Ohio,6.5
1993,8,Ohio,5.9
1993,9,Ohio,6
1993,10,Ohio,6.1
1993,11,Ohio,6
1993,12,Ohio,6.1
1994,1,Ohio,7.4
1994,2,Ohio,7
1994,3,Ohio,6.8
1994,4,Ohio,6
1994,5,Ohio,5.5
1994,6,Ohio,5.7
1994,7,Ohio,5.7
1994,8,Ohio,5.2
1994,9,Ohio,4.9
1994,10,Ohio,4.5
1994,11,Ohio,4.2
1994,12,Ohio,4.1
1995,1,Ohio,5.3
1995,2,Ohio,4.9
1995,3,Ohio,4.8
1995,4,Ohio,4.6
1995,5,Ohio,4.4
1995,6,Ohio,4.8
1995,7,Ohio,5
1995,8,Ohio,4.8
1995,9,Ohio,4.7
1995,10,Ohio,4.6
1995,11,Ohio,4.8
1995,12,Ohio,4.9
1996,1,Ohio,6.2
1996,2,Ohio,5.6
1996,3,Ohio,5.4
1996,4,Ohio,4.8
1996,5,Ohio,4.8
1996,6,Ohio,4.9
1996,7,Ohio,5.1
1996,8,Ohio,4.5
1996,9,Ohio,4.6
1996,10,Ohio,4.5
1996,11,Ohio,4.9
1996,12,Ohio,4.9
1997,1,Ohio,6
1997,2,Ohio,5.8
1997,3,Ohio,5.4
1997,4,Ohio,4.5
1997,5,Ohio,4.1
1997,6,Ohio,4.5
1997,7,Ohio,4.3
1997,8,Ohio,4.1
1997,9,Ohio,4.4
1997,10,Ohio,4.1
1997,11,Ohio,4.2
1997,12,Ohio,4.3
1998,1,Ohio,5.2
1998,2,Ohio,4.9
1998,3,Ohio,4.8
1998,4,Ohio,3.6
1998,5,Ohio,3.8
1998,6,Ohio,4.4
1998,7,Ohio,4.6
1998,8,Ohio,4.2
1998,9,Ohio,4.2
1998,10,Ohio,4.1
1998,11,Ohio,4.1
1998,12,Ohio,4
1999,1,Ohio,4.9
1999,2,Ohio,4.9
1999,3,Ohio,4.4
1999,4,Ohio,4.2
1999,5,Ohio,3.9
1999,6,Ohio,4.6
1999,7,Ohio,4.6
1999,8,Ohio,4.1
1999,9,Ohio,4.2
1999,10,Ohio,3.9
1999,11,Ohio,3.9
1999,12,Ohio,3.9
2000,1,Ohio,4.8
2000,2,Ohio,4.7
2000,3,Ohio,4.4
2000,4,Ohio,3.7
2000,5,Ohio,3.7
2000,6,Ohio,4.2
2000,7,Ohio,4.3
2000,8,Ohio,4
2000,9,Ohio,3.7
2000,10,Ohio,3.4
2000,11,Ohio,3.4
2000,12,Ohio,3.4
2001,1,Ohio,4.5
2001,2,Ohio,4.3
2001,3,Ohio,4.1
2001,4,Ohio,3.8
2001,5,Ohio,3.5
2001,6,Ohio,4.3
2001,7,Ohio,4.2
2001,8,Ohio,4.3
2001,9,Ohio,4.2
2001,10,Ohio,4.4
2001,11,Ohio,4.8
2001,12,Ohio,5.1
2002,1,Ohio,6.4
2002,2,Ohio,6.2
2002,3,Ohio,6.2
2002,4,Ohio,5.9
2002,5,Ohio,5.5
2002,6,Ohio,6
2002,7,Ohio,6
2002,8,Ohio,5.4
2002,9,Ohio,5.1
2002,10,Ohio,5.1
2002,11,Ohio,5.4
2002,12,Ohio,5.6
2003,1,Ohio,6.8
2003,2,Ohio,6.9
2003,3,Ohio,6.7
2003,4,Ohio,6.2
2003,5,Ohio,6.1
2003,6,Ohio,7
2003,7,Ohio,6.6
2003,8,Ohio,6
2003,9,Ohio,5.8
2003,10,Ohio,5.5
2003,11,Ohio,5.6
2003,12,Ohio,5.7
2004,1,Ohio,6.9
2004,2,Ohio,6.7
2004,3,Ohio,6.7
2004,4,Ohio,6.1
2004,5,Ohio,5.9
2004,6,Ohio,6.5
2004,7,Ohio,6.4
2004,8,Ohio,6
2004,9,Ohio,5.9
2004,10,Ohio,6
2004,11,Ohio,6.1
2004,12,Ohio,6
2005,1,Ohio,6.8
2005,2,Ohio,7.1
2005,3,Ohio,6.5
2005,4,Ohio,5.9
2005,5,Ohio,5.7
2005,6,Ohio,6
2005,7,Ohio,5.8
2005,8,Ohio,5.4
2005,9,Ohio,5.7
2005,10,Ohio,5.3
2005,11,Ohio,5.6
2005,12,Ohio,5.4
2006,1,Ohio,5.9
2006,2,Ohio,5.9
2006,3,Ohio,5.5
2006,4,Ohio,5.3
2006,5,Ohio,5.1
2006,6,Ohio,5.4
2006,7,Ohio,5.8
2006,8,Ohio,5.4
2006,9,Ohio,5.2
2006,10,Ohio,4.8
2006,11,Ohio,5.2
2006,12,Ohio,5.2
2007,1,Ohio,6.2
2007,2,Ohio,5.9
2007,3,Ohio,5.5
2007,4,Ohio,5.5
2007,5,Ohio,5.2
2007,6,Ohio,5.8
2007,7,Ohio,5.8
2007,8,Ohio,5.4
2007,9,Ohio,5.4
2007,10,Ohio,5.2
2007,11,Ohio,5.1
2007,12,Ohio,5.6
2008,1,Ohio,6.2
2008,2,Ohio,5.9
2008,3,Ohio,6
2008,4,Ohio,5.3
2008,5,Ohio,5.9
2008,6,Ohio,6.5
2008,7,Ohio,7
2008,8,Ohio,6.8
2008,9,Ohio,6.5
2008,10,Ohio,6.5
2008,11,Ohio,6.9
2008,12,Ohio,7.7
2009,1,Ohio,9.6
2009,2,Ohio,10.2
2009,3,Ohio,10.3
2009,4,Ohio,9.9
2009,5,Ohio,10.2
2009,6,Ohio,10.9
2009,7,Ohio,10.7
2009,8,Ohio,10.3
2009,9,Ohio,10.3
2009,10,Ohio,10.3
2009,11,Ohio,10.3
2009,12,Ohio,10.8
2010,1,Ohio,12
2010,2,Ohio,11.9
2010,3,Ohio,11.4
2010,4,Ohio,10.4
2010,5,Ohio,9.9
2010,6,Ohio,10.2
2010,7,Ohio,10.1
2010,8,Ohio,9.8
2010,9,Ohio,9.5
2010,10,Ohio,9.3
2010,11,Ohio,9.4
2010,12,Ohio,9.2
2011,1,Ohio,10.2
2011,2,Ohio,9.8
2011,3,Ohio,9.2
2011,4,Ohio,8.5
2011,5,Ohio,8.7
2011,6,Ohio,9.4
2011,7,Ohio,9.4
2011,8,Ohio,8.9
2011,9,Ohio,8.6
2011,10,Ohio,8.2
2011,11,Ohio,7.6
2011,12,Ohio,7.7
2012,1,Ohio,8.6
2012,2,Ohio,8.3
2012,3,Ohio,7.8
2012,4,Ohio,6.9
2012,5,Ohio,6.9
2012,6,Ohio,7.6
2012,7,Ohio,7.8
2012,8,Ohio,7.2
2012,9,Ohio,6.7
2012,10,Ohio,6.8
2012,11,Ohio,6.7
2012,12,Ohio,7.3
2013,1,Ohio,8.8
2013,2,Ohio,8.3
2013,3,Ohio,7.6
2013,4,Ohio,6.9
2013,5,Ohio,7.2
2013,6,Ohio,8
2013,7,Ohio,7.8
2013,8,Ohio,7.3
2013,9,Ohio,7.2
2013,10,Ohio,7.2
2013,11,Ohio,6.8
2013,12,Ohio,6.4
2014,1,Ohio,7.4
2014,2,Ohio,7.2
2014,3,Ohio,6.5
2014,4,Ohio,5.2
2014,5,Ohio,5.5
2014,6,Ohio,5.9
2014,7,Ohio,6.2
2014,8,Ohio,5.6
2014,9,Ohio,5.2
2014,10,Ohio,4.9
2014,11,Ohio,5
2014,12,Ohio,4.9
2015,1,Ohio,6
2015,2,Ohio,5.6
2015,3,Ohio,5.2
2015,4,Ohio,4.6
2015,5,Ohio,4.8
2015,6,Ohio,5
2015,7,Ohio,5
2015,8,Ohio,4.4
2015,9,Ohio,4.3
2015,10,Ohio,4.3
2015,11,Ohio,4.5
2015,12,Ohio,4.6
2016,1,Ohio,5.7
2016,2,Ohio,5.6
2016,3,Ohio,5.4
2016,4,Ohio,4.8
2016,5,Ohio,4.6
2016,6,Ohio,4.9
2016,7,Ohio,4.8
