year,month,states,unemployment_rate
1983,5,Idaho,8.1
1983,6,Idaho,8.2
1983,7,Idaho,8.1
1983,8,Idaho,8.3
1983,9,Idaho,7.3
1983,10,Idaho,7.1
1983,11,Idaho,7.8
1983,12,Idaho,8
1984,1,Idaho,9.3
1984,2,Idaho,8.7
1984,3,Idaho,8.5
1984,4,Idaho,7.7
1984,5,Idaho,6.4
1984,6,Idaho,6.5
1984,7,Idaho,6.5
1984,8,Idaho,6.8
1984,9,Idaho,6.4
1984,10,Idaho,6.4
1984,11,Idaho,7.3
1984,12,Idaho,7.5
1985,1,Idaho,9.3
1985,2,Idaho,9.1
1985,3,Idaho,9.1
1985,4,Idaho,8.4
1985,5,Idaho,7
1985,6,Idaho,7.1
1985,7,Idaho,7.4
1985,8,Idaho,7.2
1985,9,Idaho,7
1985,10,Idaho,7
1985,11,Idaho,7.8
1985,12,Idaho,8.3
1986,1,Idaho,10.3
1986,2,Idaho,9.8
1986,3,Idaho,9.4
1986,4,Idaho,8.6
1986,5,Idaho,7.7
1986,6,Idaho,8
1986,7,Idaho,7.7
1986,8,Idaho,8.3
1986,9,Idaho,7.7
1986,10,Idaho,7.5
1986,11,Idaho,8.1
1986,12,Idaho,8.3
1987,1,Idaho,10.1
1987,2,Idaho,9.6
1987,3,Idaho,9.4
1987,4,Idaho,8.5
1987,5,Idaho,6.9
1987,6,Idaho,6.9
1987,7,Idaho,6.9
1987,8,Idaho,7
1987,9,Idaho,6.4
1987,10,Idaho,6.2
1987,11,Idaho,6.7
1987,12,Idaho,7
1988,1,Idaho,8.3
1988,2,Idaho,7.9
1988,3,Idaho,7.8
1988,4,Idaho,6.6
1988,5,Idaho,5.5
1988,6,Idaho,5.5
1988,7,Idaho,5.2
1988,8,Idaho,5.4
1988,9,Idaho,4.8
1988,10,Idaho,4.7
1988,11,Idaho,5.2
1988,12,Idaho,5.5
1989,1,Idaho,7.1
1989,2,Idaho,6.9
1989,3,Idaho,6.5
1989,4,Idaho,5.7
1989,5,Idaho,4.6
1989,6,Idaho,4.7
1989,7,Idaho,4.6
1989,8,Idaho,4.8
1989,9,Idaho,4.2
1989,10,Idaho,4.2
1989,11,Idaho,5
1989,12,Idaho,5.2
1990,1,Idaho,6.8
1990,2,Idaho,6.5
1990,3,Idaho,6.5
1990,4,Idaho,5.9
1990,5,Idaho,4.8
1990,6,Idaho,5.1
1990,7,Idaho,5.2
1990,8,Idaho,4.9
1990,9,Idaho,4.5
1990,10,Idaho,4.6
1990,11,Idaho,5.6
1990,12,Idaho,6
1991,1,Idaho,7.9
1991,2,Idaho,7.6
1991,3,Idaho,7.5
1991,4,Idaho,6.7
1991,5,Idaho,5.6
1991,6,Idaho,5.6
1991,7,Idaho,5.5
1991,8,Idaho,5.6
1991,9,Idaho,5.2
1991,10,Idaho,5.1
1991,11,Idaho,6
1991,12,Idaho,6.5
1992,1,Idaho,7.8
1992,2,Idaho,7.8
1992,3,Idaho,7.5
1992,4,Idaho,6.9
1992,5,Idaho,5.6
1992,6,Idaho,5.9
1992,7,Idaho,5.7
1992,8,Idaho,6.1
1992,9,Idaho,5.6
1992,10,Idaho,5.5
1992,11,Idaho,6.1
1992,12,Idaho,6
1993,1,Idaho,7.8
1993,2,Idaho,7.5
1993,3,Idaho,7.6
1993,4,Idaho,6.7
1993,5,Idaho,5.6
1993,6,Idaho,5.6
1993,7,Idaho,5.3
1993,8,Idaho,5.3
1993,9,Idaho,4.9
1993,10,Idaho,4.9
1993,11,Idaho,5.3
1993,12,Idaho,5.6
1994,1,Idaho,7.1
1994,2,Idaho,6.6
1994,3,Idaho,6.4
1994,4,Idaho,5.7
1994,5,Idaho,4.7
1994,6,Idaho,4.8
1994,7,Idaho,4.8
1994,8,Idaho,4.8
1994,9,Idaho,4.6
1994,10,Idaho,4.7
1994,11,Idaho,5.3
1994,12,Idaho,5.7
1995,1,Idaho,6.9
1995,2,Idaho,6.5
1995,3,Idaho,6.3
1995,4,Idaho,5.7
1995,5,Idaho,4.9
1995,6,Idaho,4.9
1995,7,Idaho,4.8
1995,8,Idaho,4.9
1995,9,Idaho,4.6
1995,10,Idaho,4.6
1995,11,Idaho,5.4
1995,12,Idaho,5.5
1996,1,Idaho,6.8
1996,2,Idaho,6.8
1996,3,Idaho,6.5
1996,4,Idaho,5.8
1996,5,Idaho,4.8
1996,6,Idaho,4.7
1996,7,Idaho,4.6
1996,8,Idaho,4.6
1996,9,Idaho,4.3
1996,10,Idaho,4.3
1996,11,Idaho,5.2
1996,12,Idaho,5.2
1997,1,Idaho,6.7
1997,2,Idaho,6.4
1997,3,Idaho,6.2
1997,4,Idaho,5.6
1997,5,Idaho,4.6
1997,6,Idaho,4.6
1997,7,Idaho,4.4
1997,8,Idaho,4.7
1997,9,Idaho,4.3
1997,10,Idaho,4.3
1997,11,Idaho,4.8
1997,12,Idaho,5.2
1998,1,Idaho,6.6
1998,2,Idaho,6.4
1998,3,Idaho,6.3
1998,4,Idaho,5.4
1998,5,Idaho,4.5
1998,6,Idaho,4.7
1998,7,Idaho,4.5
1998,8,Idaho,4.5
1998,9,Idaho,4.3
1998,10,Idaho,4.3
1998,11,Idaho,4.8
1998,12,Idaho,5.2
1999,1,Idaho,6.3
1999,2,Idaho,6.2
1999,3,Idaho,6.1
1999,4,Idaho,5.4
1999,5,Idaho,4.5
1999,6,Idaho,4.5
1999,7,Idaho,4.3
1999,8,Idaho,4.5
1999,9,Idaho,4
1999,10,Idaho,4
1999,11,Idaho,4.5
1999,12,Idaho,4.7
2000,1,Idaho,6
2000,2,Idaho,5.8
2000,3,Idaho,5.6
2000,4,Idaho,4.9
2000,5,Idaho,4.1
2000,6,Idaho,4.2
2000,7,Idaho,4.1
2000,8,Idaho,4.3
2000,9,Idaho,3.9
2000,10,Idaho,4
2000,11,Idaho,4.6
2000,12,Idaho,5
2001,1,Idaho,5.9
2001,2,Idaho,5.9
2001,3,Idaho,5.8
2001,4,Idaho,5.4
2001,5,Idaho,4.5
2001,6,Idaho,4.6
2001,7,Idaho,4.5
2001,8,Idaho,4.7
2001,9,Idaho,4.4
2001,10,Idaho,4.5
2001,11,Idaho,5.3
2001,12,Idaho,5.6
2002,1,Idaho,7
2002,2,Idaho,6.9
2002,3,Idaho,6.7
2002,4,Idaho,6.1
2002,5,Idaho,5
2002,6,Idaho,5
2002,7,Idaho,4.9
2002,8,Idaho,4.9
2002,9,Idaho,4.6
2002,10,Idaho,4.6
2002,11,Idaho,5.4
2002,12,Idaho,5.7
2003,1,Idaho,6.8
2003,2,Idaho,6.6
2003,3,Idaho,6.6
2003,4,Idaho,6.1
2003,5,Idaho,5.2
2003,6,Idaho,5.2
2003,7,Idaho,5.2
2003,8,Idaho,5.2
2003,9,Idaho,4.7
2003,10,Idaho,4.8
2003,11,Idaho,5.3
2003,12,Idaho,5.5
2004,1,Idaho,6.6
2004,2,Idaho,6.2
2004,3,Idaho,6.1
2004,4,Idaho,5.2
2004,5,Idaho,4.4
2004,6,Idaho,4.5
2004,7,Idaho,4.3
2004,8,Idaho,4.4
2004,9,Idaho,4.1
2004,10,Idaho,4.1
2004,11,Idaho,4.5
2004,12,Idaho,4.7
2005,1,Idaho,5.6
2005,2,Idaho,5.2
2005,3,Idaho,4.9
2005,4,Idaho,4.4
2005,5,Idaho,3.7
2005,6,Idaho,3.7
2005,7,Idaho,3.6
2005,8,Idaho,3.5
2005,9,Idaho,3.2
2005,10,Idaho,3.1
2005,11,Idaho,3.6
2005,12,Idaho,3.6
2006,1,Idaho,5.3
2006,2,Idaho,5
2006,3,Idaho,4.6
2006,4,Idaho,3.9
2006,5,Idaho,2.9
2006,6,Idaho,3
2006,7,Idaho,2.9
2006,8,Idaho,3
2006,9,Idaho,2.5
2006,10,Idaho,2.5
2006,11,Idaho,3
2006,12,Idaho,3.4
2007,1,Idaho,4.5
2007,2,Idaho,4.2
2007,3,Idaho,3.8
2007,4,Idaho,3.2
2007,5,Idaho,2.2
2007,6,Idaho,2.4
2007,7,Idaho,2.5
2007,8,Idaho,2.6
2007,9,Idaho,2.4
2007,10,Idaho,2.5
2007,11,Idaho,3
2007,12,Idaho,3.7
2008,1,Idaho,4.1
2008,2,Idaho,4
2008,3,Idaho,3.9
2008,4,Idaho,5.1
2008,5,Idaho,4.7
2008,6,Idaho,5
2008,7,Idaho,5
2008,8,Idaho,5.2
2008,9,Idaho,5.1
2008,10,Idaho,5.4
2008,11,Idaho,6.5
2008,12,Idaho,7
2009,1,Idaho,8.7
2009,2,Idaho,8.8
2009,3,Idaho,8.8
2009,4,Idaho,7.6
2009,5,Idaho,8.7
2009,6,Idaho,9.1
2009,7,Idaho,8.9
2009,8,Idaho,8.8
2009,9,Idaho,8.6
2009,10,Idaho,8.5
2009,11,Idaho,9
2009,12,Idaho,9.6
2010,1,Idaho,10.5
2010,2,Idaho,10.4
2010,3,Idaho,10
2010,4,Idaho,9.4
2010,5,Idaho,8.3
2010,6,Idaho,8.5
2010,7,Idaho,8.3
2010,8,Idaho,8.4
2010,9,Idaho,8
2010,10,Idaho,8.1
2010,11,Idaho,8.7
2010,12,Idaho,9
2011,1,Idaho,10.1
2011,2,Idaho,9.8
2011,3,Idaho,9.6
2011,4,Idaho,8.8
2011,5,Idaho,7.9
2011,6,Idaho,7.9
2011,7,Idaho,7.8
2011,8,Idaho,7.8
2011,9,Idaho,7.4
2011,10,Idaho,7.2
2011,11,Idaho,7.9
2011,12,Idaho,7.9
2012,1,Idaho,8.9
2012,2,Idaho,8.6
2012,3,Idaho,8.3
2012,4,Idaho,7.6
2012,5,Idaho,6.8
2012,6,Idaho,6.9
2012,7,Idaho,6.8
2012,8,Idaho,6.7
2012,9,Idaho,6.3
2012,10,Idaho,6.3
2012,11,Idaho,6.8
2012,12,Idaho,6.8
2013,1,Idaho,7.7
2013,2,Idaho,7.5
2013,3,Idaho,7.1
2013,4,Idaho,6.6
2013,5,Idaho,5.7
2013,6,Idaho,5.9
2013,7,Idaho,5.9
2013,8,Idaho,5.8
2013,9,Idaho,5.4
2013,10,Idaho,5.3
2013,11,Idaho,5.6
2013,12,Idaho,5.4
2014,1,Idaho,6.2
2014,2,Idaho,5.9
2014,3,Idaho,5.7
2014,4,Idaho,5
2014,5,Idaho,4.4
2014,6,Idaho,4.6
2014,7,Idaho,4.6
2014,8,Idaho,4.7
2014,9,Idaho,4.2
2014,10,Idaho,4
2014,11,Idaho,4.5
2014,12,Idaho,4.4
2015,1,Idaho,5.2
2015,2,Idaho,4.9
2015,3,Idaho,4.7
2015,4,Idaho,4.3
2015,5,Idaho,3.8
2015,6,Idaho,4
2015,7,Idaho,3.9
2015,8,Idaho,3.9
2015,9,Idaho,3.6
2015,10,Idaho,3.5
2015,11,Idaho,3.9
2015,12,Idaho,3.9
2016,1,Idaho,4.7
2016,2,Idaho,4.5
2016,3,Idaho,4.2
2016,4,Idaho,3.6
2016,5,Idaho,3.3
2016,6,Idaho,3.6
2016,7,Idaho,3.6
