year,month,states,unemployment_rate
1983,9,Puerto Rico,24.2
1983,10,Puerto Rico,22.1
1983,11,Puerto Rico,22.1
1983,12,Puerto Rico,20.4
1984,1,Puerto Rico,23
1984,2,Puerto Rico,21
1984,3,Puerto Rico,21.6
1984,4,Puerto Rico,20.1
1984,5,Puerto Rico,20.1
1984,6,Puerto Rico,20.4
1984,7,Puerto Rico,21.7
1984,8,Puerto Rico,21.6
1984,9,Puerto Rico,20.5
1984,10,Puerto Rico,19.7
1984,11,Puerto Rico,19.3
1984,12,Puerto Rico,19.4
1985,1,Puerto Rico,21.6
1985,2,Puerto Rico,22.1
1985,3,Puerto Rico,22.4
1985,4,Puerto Rico,23
1985,5,Puerto Rico,22
1985,6,Puerto Rico,23.3
1985,7,Puerto Rico,22.5
1985,8,Puerto Rico,22.3
1985,9,Puerto Rico,20.9
1985,10,Puerto Rico,21.1
1985,11,Puerto Rico,20.3
1985,12,Puerto Rico,19.8
1986,1,Puerto Rico,19.9
1986,2,Puerto Rico,20.3
1986,3,Puerto Rico,20.5
1986,4,Puerto Rico,19.1
1986,5,Puerto Rico,19.9
1986,6,Puerto Rico,19.6
1986,7,Puerto Rico,19.1
1986,8,Puerto Rico,18.8
1986,9,Puerto Rico,17.9
1986,10,Puerto Rico,17
1986,11,Puerto Rico,17.9
1986,12,Puerto Rico,17
1987,1,Puerto Rico,17.4
1987,2,Puerto Rico,18.4
1987,3,Puerto Rico,17.3
1987,4,Puerto Rico,17.8
1987,5,Puerto Rico,16.6
1987,6,Puerto Rico,16.7
1987,7,Puerto Rico,17.8
1987,8,Puerto Rico,16.4
1987,9,Puerto Rico,15.8
1987,10,Puerto Rico,15.9
1987,11,Puerto Rico,15.2
1987,12,Puerto Rico,16
1988,1,Puerto Rico,16.4
1988,2,Puerto Rico,16.6
1988,3,Puerto Rico,14.8
1988,4,Puerto Rico,15.4
1988,5,Puerto Rico,15.4
1988,6,Puerto Rico,15.3
1988,7,Puerto Rico,14.8
1988,8,Puerto Rico,14.9
1988,9,Puerto Rico,14.4
1988,10,Puerto Rico,14.5
1988,11,Puerto Rico,14.2
1988,12,Puerto Rico,12.8
1989,1,Puerto Rico,15.3
1989,2,Puerto Rico,14.4
1989,3,Puerto Rico,14.5
1989,4,Puerto Rico,14
1989,5,Puerto Rico,14.3
1989,6,Puerto Rico,15
1989,7,Puerto Rico,15.4
1989,8,Puerto Rico,15.4
1989,9,Puerto Rico,15.1
1989,10,Puerto Rico,15.2
1989,11,Puerto Rico,13.9
1989,12,Puerto Rico,13
1990,1,Puerto Rico,14.6
1990,2,Puerto Rico,14.3
1990,3,Puerto Rico,14.1
1990,4,Puerto Rico,14.7
1990,5,Puerto Rico,11.4
1990,6,Puerto Rico,14.4
1990,7,Puerto Rico,13.8
1990,8,Puerto Rico,15.2
1990,9,Puerto Rico,14.5
1990,10,Puerto Rico,14.8
1990,11,Puerto Rico,14
1990,12,Puerto Rico,14.2
1991,1,Puerto Rico,15.1
1991,2,Puerto Rico,16.6
1991,3,Puerto Rico,15.4
1991,4,Puerto Rico,16
1991,5,Puerto Rico,15.8
1991,6,Puerto Rico,16.8
1991,7,Puerto Rico,15.7
1991,8,Puerto Rico,17
1991,9,Puerto Rico,16
1991,10,Puerto Rico,15.5
1991,11,Puerto Rico,16.1
1991,12,Puerto Rico,15.8
1992,1,Puerto Rico,17.5
1992,2,Puerto Rico,18
1992,3,Puerto Rico,16.9
1992,4,Puerto Rico,16.2
1992,5,Puerto Rico,16.8
1992,6,Puerto Rico,16.6
1992,7,Puerto Rico,17.6
1992,8,Puerto Rico,16.7
1992,9,Puerto Rico,17.3
1992,10,Puerto Rico,15.8
1992,11,Puerto Rico,15.6
1992,12,Puerto Rico,15
1993,1,Puerto Rico,17.3
1993,2,Puerto Rico,18.1
1993,3,Puerto Rico,17.3
1993,4,Puerto Rico,16.8
1993,5,Puerto Rico,17.3
1993,6,Puerto Rico,17.1
1993,7,Puerto Rico,17.5
1993,8,Puerto Rico,18.4
1993,9,Puerto Rico,17
1993,10,Puerto Rico,16.6
1993,11,Puerto Rico,15.9
1993,12,Puerto Rico,15
1994,1,Puerto Rico,16.7
1994,2,Puerto Rico,15.8
1994,3,Puerto Rico,15.1
1994,4,Puerto Rico,14.6
1994,5,Puerto Rico,13.7
1994,6,Puerto Rico,14.9
1994,7,Puerto Rico,14.6
1994,8,Puerto Rico,14.8
1994,9,Puerto Rico,14.2
1994,10,Puerto Rico,14.2
1994,11,Puerto Rico,13.7
1994,12,Puerto Rico,12.6
1995,1,Puerto Rico,13.8
1995,2,Puerto Rico,13
1995,3,Puerto Rico,13.7
1995,4,Puerto Rico,13.6
1995,5,Puerto Rico,13.4
1995,6,Puerto Rico,14
1995,7,Puerto Rico,14.7
1995,8,Puerto Rico,13.8
1995,9,Puerto Rico,14.2
1995,10,Puerto Rico,14.6
1995,11,Puerto Rico,12.8
1995,12,Puerto Rico,12.5
1996,1,Puerto Rico,13.9
1996,2,Puerto Rico,13
1996,3,Puerto Rico,12.8
1996,4,Puerto Rico,13.6
1996,5,Puerto Rico,14.4
1996,6,Puerto Rico,15.6
1996,7,Puerto Rico,14.4
1996,8,Puerto Rico,14.4
1996,9,Puerto Rico,13.8
1996,10,Puerto Rico,12.9
1996,11,Puerto Rico,11.7
1996,12,Puerto Rico,10.1
1997,1,Puerto Rico,12.6
1997,2,Puerto Rico,12.7
1997,3,Puerto Rico,12.9
1997,4,Puerto Rico,13.6
1997,5,Puerto Rico,13.5
1997,6,Puerto Rico,14.6
1997,7,Puerto Rico,14.5
1997,8,Puerto Rico,13.7
1997,9,Puerto Rico,13.5
1997,10,Puerto Rico,13.6
1997,11,Puerto Rico,13.3
1997,12,Puerto Rico,13.1
1998,1,Puerto Rico,14.5
1998,2,Puerto Rico,13.9
1998,3,Puerto Rico,13.4
1998,4,Puerto Rico,13.3
1998,5,Puerto Rico,12.9
1998,6,Puerto Rico,13.7
1998,7,Puerto Rico,13.5
1998,8,Puerto Rico,13.2
1998,9,Puerto Rico,13.8
1998,10,Puerto Rico,14.1
1998,11,Puerto Rico,12.5
1998,12,Puerto Rico,11.1
1999,1,Puerto Rico,12.8
1999,2,Puerto Rico,12.5
1999,3,Puerto Rico,12.7
1999,4,Puerto Rico,10.9
1999,5,Puerto Rico,11
1999,6,Puerto Rico,11.6
1999,7,Puerto Rico,10.9
1999,8,Puerto Rico,12.1
1999,9,Puerto Rico,12.1
1999,10,Puerto Rico,12.5
1999,11,Puerto Rico,11.7
1999,12,Puerto Rico,10.1
2000,1,Puerto Rico,11.7
2000,2,Puerto Rico,10.5
2000,3,Puerto Rico,10.4
2000,4,Puerto Rico,10
2000,5,Puerto Rico,10
2000,6,Puerto Rico,10.1
2000,7,Puerto Rico,10
2000,8,Puerto Rico,11.2
2000,9,Puerto Rico,9.7
2000,10,Puerto Rico,10.1
2000,11,Puerto Rico,8.9
2000,12,Puerto Rico,8.9
2001,1,Puerto Rico,10.4
2001,2,Puerto Rico,11.4
2001,3,Puerto Rico,10.7
2001,4,Puerto Rico,11.2
2001,5,Puerto Rico,11.4
2001,6,Puerto Rico,11.4
2001,7,Puerto Rico,10.8
2001,8,Puerto Rico,12.8
2001,9,Puerto Rico,12.6
2001,10,Puerto Rico,12.7
2001,11,Puerto Rico,11.1
2001,12,Puerto Rico,9.7
2002,1,Puerto Rico,11.4
2002,2,Puerto Rico,13.7
2002,3,Puerto Rico,12.3
2002,4,Puerto Rico,12
2002,5,Puerto Rico,12.2
2002,6,Puerto Rico,12.9
2002,7,Puerto Rico,12.9
2002,8,Puerto Rico,13.1
2002,9,Puerto Rico,12.6
2002,10,Puerto Rico,12
2002,11,Puerto Rico,11
2002,12,Puerto Rico,10.9
2003,1,Puerto Rico,11.4
2003,2,Puerto Rico,12.5
2003,3,Puerto Rico,12.1
2003,4,Puerto Rico,12.3
2003,5,Puerto Rico,12
2003,6,Puerto Rico,12.7
2003,7,Puerto Rico,12.4
2003,8,Puerto Rico,12.2
2003,9,Puerto Rico,12.2
2003,10,Puerto Rico,11.7
2003,11,Puerto Rico,12
2003,12,Puerto Rico,10.1
2004,1,Puerto Rico,11.3
2004,2,Puerto Rico,10.8
2004,3,Puerto Rico,11.7
2004,4,Puerto Rico,11
2004,5,Puerto Rico,10.8
2004,6,Puerto Rico,10.3
2004,7,Puerto Rico,10
2004,8,Puerto Rico,11.4
2004,9,Puerto Rico,9.8
2004,10,Puerto Rico,10.1
2004,11,Puerto Rico,9.9
2004,12,Puerto Rico,9.8
2005,1,Puerto Rico,10.8
2005,2,Puerto Rico,10
2005,3,Puerto Rico,11.4
2005,4,Puerto Rico,11.4
2005,5,Puerto Rico,10.9
2005,6,Puerto Rico,11.8
2005,7,Puerto Rico,11.9
2005,8,Puerto Rico,11.2
2005,9,Puerto Rico,10.6
2005,10,Puerto Rico,12.5
2005,11,Puerto Rico,12.6
2005,12,Puerto Rico,10.8
2006,1,Puerto Rico,11
2006,2,Puerto Rico,9.9
2006,3,Puerto Rico,9.3
2006,4,Puerto Rico,9.8
2006,5,Puerto Rico,11.3
2006,6,Puerto Rico,11.5
2006,7,Puerto Rico,11.9
2006,8,Puerto Rico,10.9
2006,9,Puerto Rico,11
2006,10,Puerto Rico,9.8
2006,11,Puerto Rico,9.9
2006,12,Puerto Rico,9.7
2007,1,Puerto Rico,10.2
2007,2,Puerto Rico,10.9
2007,3,Puerto Rico,10.2
2007,4,Puerto Rico,10.1
2007,5,Puerto Rico,10.8
2007,6,Puerto Rico,12
2007,7,Puerto Rico,12.3
2007,8,Puerto Rico,12.2
2007,9,Puerto Rico,11.3
2007,10,Puerto Rico,12.3
2007,11,Puerto Rico,11.1
2007,12,Puerto Rico,10.8
2008,1,Puerto Rico,11
2008,2,Puerto Rico,10.8
2008,3,Puerto Rico,9.3
2008,4,Puerto Rico,10.1
2008,5,Puerto Rico,11.6
2008,6,Puerto Rico,12.1
2008,7,Puerto Rico,12.4
2008,8,Puerto Rico,12.8
2008,9,Puerto Rico,12.2
2008,10,Puerto Rico,12.9
2008,11,Puerto Rico,12.7
2008,12,Puerto Rico,13.3
2009,1,Puerto Rico,13.3
2009,2,Puerto Rico,14.4
2009,3,Puerto Rico,14.9
2009,4,Puerto Rico,15
2009,5,Puerto Rico,14.6
2009,6,Puerto Rico,15.5
2009,7,Puerto Rico,16.8
2009,8,Puerto Rico,16.2
2009,9,Puerto Rico,16.8
2009,10,Puerto Rico,16.2
2009,11,Puerto Rico,15.8
2009,12,Puerto Rico,14.5
2010,1,Puerto Rico,16
2010,2,Puerto Rico,16.1
2010,3,Puerto Rico,16.3
2010,4,Puerto Rico,17.2
2010,5,Puerto Rico,17.1
2010,6,Puerto Rico,16.9
2010,7,Puerto Rico,17.3
2010,8,Puerto Rico,16.4
2010,9,Puerto Rico,16.5
2010,10,Puerto Rico,16
2010,11,Puerto Rico,15.6
2010,12,Puerto Rico,14.9
2011,1,Puerto Rico,15.9
2011,2,Puerto Rico,16.3
2011,3,Puerto Rico,17.1
2011,4,Puerto Rico,16.5
2011,5,Puerto Rico,16.3
2011,6,Puerto Rico,15.4
2011,7,Puerto Rico,16.5
2011,8,Puerto Rico,16.4
2011,9,Puerto Rico,15.6
2011,10,Puerto Rico,16.5
2011,11,Puerto Rico,15.4
2011,12,Puerto Rico,13.4
2012,1,Puerto Rico,15.5
2012,2,Puerto Rico,15.1
2012,3,Puerto Rico,15.2
2012,4,Puerto Rico,14.5
2012,5,Puerto Rico,13.7
2012,6,Puerto Rico,14.1
2012,7,Puerto Rico,15
2012,8,Puerto Rico,14.4
2012,9,Puerto Rico,14.3
2012,10,Puerto Rico,14.5
2012,11,Puerto Rico,13.5
2012,12,Puerto Rico,13.6
2013,1,Puerto Rico,14.9
2013,2,Puerto Rico,13.8
2013,3,Puerto Rico,13.5
2013,4,Puerto Rico,13
2013,5,Puerto Rico,13.4
2013,6,Puerto Rico,13.8
2013,7,Puerto Rico,14.7
2013,8,Puerto Rico,14.9
2013,9,Puerto Rico,15.1
2013,10,Puerto Rico,14.7
2013,11,Puerto Rico,14.1
2013,12,Puerto Rico,15.3
2014,1,Puerto Rico,14.4
2014,2,Puerto Rico,14.5
2014,3,Puerto Rico,14.1
2014,4,Puerto Rico,13.4
2014,5,Puerto Rico,13.8
2014,6,Puerto Rico,12.8
2014,7,Puerto Rico,13.9
2014,8,Puerto Rico,15.2
2014,9,Puerto Rico,15
2014,10,Puerto Rico,13.6
2014,11,Puerto Rico,13.5
2014,12,Puerto Rico,12.1
2015,1,Puerto Rico,10.8
2015,2,Puerto Rico,11.3
2015,3,Puerto Rico,12.6
2015,4,Puerto Rico,12.6
2015,5,Puerto Rico,12.3
2015,6,Puerto Rico,12.6
2015,7,Puerto Rico,11.2
2015,8,Puerto Rico,12.4
2015,9,Puerto Rico,12.2
2015,10,Puerto Rico,14.2
2015,11,Puerto Rico,11.7
2015,12,Puerto Rico,10.3
2016,1,Puerto Rico,11.2
2016,2,Puerto Rico,11.7
2016,3,Puerto Rico,12.2
2016,4,Puerto Rico,11.4
2016,5,Puerto Rico,11.3
2016,6,Puerto Rico,10.8
2016,7,Puerto Rico,12.6
