year,month,states,unemployment_rate
1992,12,Nevada,6.5
1993,1,Nevada,7.6
1993,2,Nevada,7.3
1993,3,Nevada,7.1
1993,4,Nevada,7
1993,5,Nevada,6.7
1993,6,Nevada,7.2
1993,7,Nevada,7.1
1993,8,Nevada,6.7
1993,9,Nevada,6.7
1993,10,Nevada,6.3
1993,11,Nevada,6.2
1993,12,Nevada,6.3
1994,1,Nevada,7.2
1994,2,Nevada,6.8
1994,3,Nevada,6.5
1994,4,Nevada,6.3
1994,5,Nevada,5.9
1994,6,Nevada,6.3
1994,7,Nevada,6.2
1994,8,Nevada,5.9
1994,9,Nevada,6
1994,10,Nevada,5.7
1994,11,Nevada,5.7
1994,12,Nevada,5.6
1995,1,Nevada,6.6
1995,2,Nevada,6.1
1995,3,Nevada,5.8
1995,4,Nevada,5.7
1995,5,Nevada,5.4
1995,6,Nevada,5.7
1995,7,Nevada,5.7
1995,8,Nevada,5.3
1995,9,Nevada,5.3
1995,10,Nevada,5
1995,11,Nevada,5.1
1995,12,Nevada,5.1
1996,1,Nevada,5.9
1996,2,Nevada,5.5
1996,3,Nevada,5.4
1996,4,Nevada,5.2
1996,5,Nevada,4.9
1996,6,Nevada,5.2
1996,7,Nevada,5.2
1996,8,Nevada,4.8
1996,9,Nevada,4.9
1996,10,Nevada,4.5
1996,11,Nevada,4.4
1996,12,Nevada,4.5
1997,1,Nevada,5.2
1997,2,Nevada,4.8
1997,3,Nevada,4.6
1997,4,Nevada,4.4
1997,5,Nevada,4.1
1997,6,Nevada,4.5
1997,7,Nevada,4.5
1997,8,Nevada,4.2
1997,9,Nevada,4.3
1997,10,Nevada,4
1997,11,Nevada,4
1997,12,Nevada,4.2
1998,1,Nevada,5.1
1998,2,Nevada,4.8
1998,3,Nevada,4.7
1998,4,Nevada,4.4
1998,5,Nevada,4.1
1998,6,Nevada,4.5
1998,7,Nevada,4.3
1998,8,Nevada,4
1998,9,Nevada,3.9
1998,10,Nevada,3.6
1998,11,Nevada,3.6
1998,12,Nevada,3.7
1999,1,Nevada,4.3
1999,2,Nevada,4.1
1999,3,Nevada,3.9
1999,4,Nevada,3.9
1999,5,Nevada,3.8
1999,6,Nevada,4.3
1999,7,Nevada,4.3
1999,8,Nevada,4
1999,9,Nevada,4.1
1999,10,Nevada,3.7
1999,11,Nevada,3.7
1999,12,Nevada,3.7
2000,1,Nevada,4.5
2000,2,Nevada,4.2
2000,3,Nevada,4.1
2000,4,Nevada,3.9
2000,5,Nevada,3.8
2000,6,Nevada,4.1
2000,7,Nevada,4.1
2000,8,Nevada,4
2000,9,Nevada,4.3
2000,10,Nevada,4.2
2000,11,Nevada,4.4
2000,12,Nevada,4.4
2001,1,Nevada,5.1
2001,2,Nevada,4.9
2001,3,Nevada,4.8
2001,4,Nevada,4.9
2001,5,Nevada,4.6
2001,6,Nevada,5
2001,7,Nevada,5
2001,8,Nevada,5
2001,9,Nevada,5
2001,10,Nevada,5.9
2001,11,Nevada,5.9
2001,12,Nevada,6.1
2002,1,Nevada,6.7
2002,2,Nevada,6.2
2002,3,Nevada,6
2002,4,Nevada,5.8
2002,5,Nevada,5.4
2002,6,Nevada,5.7
2002,7,Nevada,5.7
2002,8,Nevada,5.3
2002,9,Nevada,5.2
2002,10,Nevada,5.1
2002,11,Nevada,5.2
2002,12,Nevada,5.3
2003,1,Nevada,5.8
2003,2,Nevada,5.4
2003,3,Nevada,5.3
2003,4,Nevada,5.2
2003,5,Nevada,4.9
2003,6,Nevada,5.4
2003,7,Nevada,5.2
2003,8,Nevada,4.9
2003,9,Nevada,5
2003,10,Nevada,4.7
2003,11,Nevada,4.7
2003,12,Nevada,4.5
2004,1,Nevada,5.1
2004,2,Nevada,4.7
2004,3,Nevada,4.6
2004,4,Nevada,4.3
2004,5,Nevada,4.1
2004,6,Nevada,4.4
2004,7,Nevada,4.4
2004,8,Nevada,4.1
2004,9,Nevada,4.1
2004,10,Nevada,3.8
2004,11,Nevada,4
2004,12,Nevada,4
2005,1,Nevada,4.6
2005,2,Nevada,4.3
2005,3,Nevada,4.1
2005,4,Nevada,4
2005,5,Nevada,3.9
2005,6,Nevada,4.3
2005,7,Nevada,4.3
2005,8,Nevada,4
2005,9,Nevada,4.1
2005,10,Nevada,3.9
2005,11,Nevada,3.9
2005,12,Nevada,3.7
2006,1,Nevada,4.3
2006,2,Nevada,4.1
2006,3,Nevada,4.1
2006,4,Nevada,4.1
2006,5,Nevada,3.9
2006,6,Nevada,4.2
2006,7,Nevada,4.2
2006,8,Nevada,4
2006,9,Nevada,4
2006,10,Nevada,3.8
2006,11,Nevada,3.9
2006,12,Nevada,4
2007,1,Nevada,4.6
2007,2,Nevada,4.4
2007,3,Nevada,4.3
2007,4,Nevada,4.3
2007,5,Nevada,4.1
2007,6,Nevada,4.5
2007,7,Nevada,4.6
2007,8,Nevada,4.5
2007,9,Nevada,4.6
2007,10,Nevada,4.5
2007,11,Nevada,4.6
2007,12,Nevada,4.9
2008,1,Nevada,5.6
2008,2,Nevada,5.6
2008,3,Nevada,5.6
2008,4,Nevada,5.8
2008,5,Nevada,5.8
2008,6,Nevada,6.4
2008,7,Nevada,6.7
2008,8,Nevada,7
2008,9,Nevada,7.2
2008,10,Nevada,7.6
2008,11,Nevada,8.2
2008,12,Nevada,9
2009,1,Nevada,10
2009,2,Nevada,10.2
2009,3,Nevada,10.5
2009,4,Nevada,10.6
2009,5,Nevada,10.8
2009,6,Nevada,11.5
2009,7,Nevada,11.7
2009,8,Nevada,11.7
2009,9,Nevada,12
2009,10,Nevada,12
2009,11,Nevada,12.1
2009,12,Nevada,12.5
2010,1,Nevada,13.5
2010,2,Nevada,13.5
2010,3,Nevada,13.6
2010,4,Nevada,13.4
2010,5,Nevada,13.3
2010,6,Nevada,13.5
2010,7,Nevada,13.7
2010,8,Nevada,13.5
2010,9,Nevada,13.7
2010,10,Nevada,13.4
2010,11,Nevada,13.6
2010,12,Nevada,13.6
2011,1,Nevada,13.9
2011,2,Nevada,13.6
2011,3,Nevada,13.4
2011,4,Nevada,13.2
2011,5,Nevada,12.9
2011,6,Nevada,13.2
2011,7,Nevada,13.1
2011,8,Nevada,13.1
2011,9,Nevada,12.9
2011,10,Nevada,12.5
2011,11,Nevada,12.3
2011,12,Nevada,12.3
2012,1,Nevada,12.3
2012,2,Nevada,11.9
2012,3,Nevada,11.7
2012,4,Nevada,11.4
2012,5,Nevada,11.1
2012,6,Nevada,11.3
2012,7,Nevada,11.3
2012,8,Nevada,11
2012,9,Nevada,10.7
2012,10,Nevada,10.4
2012,11,Nevada,10.3
2012,12,Nevada,10.4
2013,1,Nevada,10.8
2013,2,Nevada,10.4
2013,3,Nevada,10.1
2013,4,Nevada,9.8
2013,5,Nevada,9.6
2013,6,Nevada,9.8
2013,7,Nevada,9.7
2013,8,Nevada,9.4
2013,9,Nevada,9.2
2013,10,Nevada,8.9
2013,11,Nevada,8.6
2013,12,Nevada,8.6
2014,1,Nevada,8.9
2014,2,Nevada,8.6
2014,3,Nevada,8.5
2014,4,Nevada,8
2014,5,Nevada,7.8
2014,6,Nevada,8
2014,7,Nevada,8
2014,8,Nevada,7.7
2014,9,Nevada,7.5
2014,10,Nevada,7.3
2014,11,Nevada,7.2
2014,12,Nevada,7.2
2015,1,Nevada,7.5
2015,2,Nevada,7.2
2015,3,Nevada,7
2015,4,Nevada,6.9
2015,5,Nevada,6.6
2015,6,Nevada,7
2015,7,Nevada,7
2015,8,Nevada,6.7
2015,9,Nevada,6.6
2015,10,Nevada,6.3
2015,11,Nevada,6.2
2015,12,Nevada,6.1
2016,1,Nevada,6.5
2016,2,Nevada,5.7
2016,3,Nevada,5.9
2016,4,Nevada,6.1
2016,5,Nevada,6.2
2016,6,Nevada,6.8
2016,7,Nevada,6.5
