year,month,states,unemployment_rate
1991,9,Mississippi,7.8
1991,10,Mississippi,7.4
1991,11,Mississippi,7.1
1991,12,Mississippi,7.4
1992,1,Mississippi,8.7
1992,2,Mississippi,8.6
1992,3,Mississippi,8.3
1992,4,Mississippi,7.6
1992,5,Mississippi,8.4
1992,6,Mississippi,9.8
1992,7,Mississippi,8.8
1992,8,Mississippi,8.4
1992,9,Mississippi,7.6
1992,10,Mississippi,7
1992,11,Mississippi,6.6
1992,12,Mississippi,6.7
1993,1,Mississippi,7.7
1993,2,Mississippi,7.2
1993,3,Mississippi,7
1993,4,Mississippi,6.6
1993,5,Mississippi,7
1993,6,Mississippi,7.8
1993,7,Mississippi,6.7
1993,8,Mississippi,6.4
1993,9,Mississippi,6
1993,10,Mississippi,6
1993,11,Mississippi,5.4
1993,12,Mississippi,5.6
1994,1,Mississippi,7.1
1994,2,Mississippi,6.9
1994,3,Mississippi,6.6
1994,4,Mississippi,6.2
1994,5,Mississippi,6.4
1994,6,Mississippi,7.3
1994,7,Mississippi,6.5
1994,8,Mississippi,6.3
1994,9,Mississippi,5.6
1994,10,Mississippi,5.7
1994,11,Mississippi,5.3
1994,12,Mississippi,5.3
1995,1,Mississippi,6.8
1995,2,Mississippi,5.9
1995,3,Mississippi,5.9
1995,4,Mississippi,5.8
1995,5,Mississippi,6.3
1995,6,Mississippi,7.3
1995,7,Mississippi,6.8
1995,8,Mississippi,6.6
1995,9,Mississippi,6.1
1995,10,Mississippi,5.8
1995,11,Mississippi,5.6
1995,12,Mississippi,5.7
1996,1,Mississippi,6.9
1996,2,Mississippi,6.4
1996,3,Mississippi,6.3
1996,4,Mississippi,5.8
1996,5,Mississippi,6.4
1996,6,Mississippi,6.8
1996,7,Mississippi,6.3
1996,8,Mississippi,5.7
1996,9,Mississippi,5.4
1996,10,Mississippi,5.6
1996,11,Mississippi,5.3
1996,12,Mississippi,5.4
1997,1,Mississippi,6.6
1997,2,Mississippi,6.1
1997,3,Mississippi,5.9
1997,4,Mississippi,5
1997,5,Mississippi,5.5
1997,6,Mississippi,6.5
1997,7,Mississippi,6
1997,8,Mississippi,6
1997,9,Mississippi,5.7
1997,10,Mississippi,5.6
1997,11,Mississippi,4.7
1997,12,Mississippi,4.9
1998,1,Mississippi,6
1998,2,Mississippi,5.4
1998,3,Mississippi,5.7
1998,4,Mississippi,4.6
1998,5,Mississippi,5.2
1998,6,Mississippi,6
1998,7,Mississippi,5.6
1998,8,Mississippi,5.3
1998,9,Mississippi,5.1
1998,10,Mississippi,5.1
1998,11,Mississippi,4.5
1998,12,Mississippi,4.7
1999,1,Mississippi,5.7
1999,2,Mississippi,5.2
1999,3,Mississippi,5.1
1999,4,Mississippi,4.5
1999,5,Mississippi,4.9
1999,6,Mississippi,5.6
1999,7,Mississippi,5.3
1999,8,Mississippi,5.1
1999,9,Mississippi,5
1999,10,Mississippi,5.2
1999,11,Mississippi,4.7
1999,12,Mississippi,5.1
2000,1,Mississippi,6.1
2000,2,Mississippi,5.8
2000,3,Mississippi,5.7
2000,4,Mississippi,4.9
2000,5,Mississippi,5.6
2000,6,Mississippi,6.1
2000,7,Mississippi,5.7
2000,8,Mississippi,5.3
2000,9,Mississippi,4.8
2000,10,Mississippi,5
2000,11,Mississippi,4.8
2000,12,Mississippi,4.7
2001,1,Mississippi,5.5
2001,2,Mississippi,5.1
2001,3,Mississippi,5.4
2001,4,Mississippi,4.6
2001,5,Mississippi,4.9
2001,6,Mississippi,5.8
2001,7,Mississippi,5.5
2001,8,Mississippi,5.5
2001,9,Mississippi,5.4
2001,10,Mississippi,6.1
2001,11,Mississippi,6.1
2001,12,Mississippi,6.5
2002,1,Mississippi,7.4
2002,2,Mississippi,6.9
2002,3,Mississippi,6.8
2002,4,Mississippi,6.3
2002,5,Mississippi,6.5
2002,6,Mississippi,7.2
2002,7,Mississippi,6.8
2002,8,Mississippi,6.2
2002,9,Mississippi,6
2002,10,Mississippi,6.5
2002,11,Mississippi,6.3
2002,12,Mississippi,6.6
2003,1,Mississippi,7.3
2003,2,Mississippi,6.6
2003,3,Mississippi,6.4
2003,4,Mississippi,6
2003,5,Mississippi,6.6
2003,6,Mississippi,7.6
2003,7,Mississippi,6.8
2003,8,Mississippi,6
2003,9,Mississippi,5.7
2003,10,Mississippi,5.9
2003,11,Mississippi,5.4
2003,12,Mississippi,5.6
2004,1,Mississippi,6.3
2004,2,Mississippi,5.6
2004,3,Mississippi,5.5
2004,4,Mississippi,5.1
2004,5,Mississippi,5.9
2004,6,Mississippi,6.8
2004,7,Mississippi,6.7
2004,8,Mississippi,6.2
2004,9,Mississippi,6.2
2004,10,Mississippi,6.6
2004,11,Mississippi,6.2
2004,12,Mississippi,6.7
2005,1,Mississippi,7.3
2005,2,Mississippi,7
2005,3,Mississippi,6.5
2005,4,Mississippi,6.1
2005,5,Mississippi,6.7
2005,6,Mississippi,7.4
2005,7,Mississippi,6.9
2005,8,Mississippi,6.3
2005,9,Mississippi,9.8
2005,10,Mississippi,9.1
2005,11,Mississippi,8.7
2005,12,Mississippi,7.9
2006,1,Mississippi,8
2006,2,Mississippi,7.5
2006,3,Mississippi,6.2
2006,4,Mississippi,5.9
2006,5,Mississippi,6.3
2006,6,Mississippi,7
2006,7,Mississippi,7.2
2006,8,Mississippi,6.2
2006,9,Mississippi,6.1
2006,10,Mississippi,5.9
2006,11,Mississippi,5.9
2006,12,Mississippi,6.3
2007,1,Mississippi,6.9
2007,2,Mississippi,6.6
2007,3,Mississippi,6
2007,4,Mississippi,5.6
2007,5,Mississippi,6
2007,6,Mississippi,6.7
2007,7,Mississippi,6.7
2007,8,Mississippi,5.6
2007,9,Mississippi,5.9
2007,10,Mississippi,5.7
2007,11,Mississippi,5.3
2007,12,Mississippi,6.1
2008,1,Mississippi,6.5
2008,2,Mississippi,5.9
2008,3,Mississippi,5.8
2008,4,Mississippi,5.1
2008,5,Mississippi,6.5
2008,6,Mississippi,7.1
2008,7,Mississippi,7.5
2008,8,Mississippi,6.7
2008,9,Mississippi,6.9
2008,10,Mississippi,6.8
2008,11,Mississippi,6.4
2008,12,Mississippi,7.6
2009,1,Mississippi,8.7
2009,2,Mississippi,8.9
2009,3,Mississippi,8.8
2009,4,Mississippi,8.5
2009,5,Mississippi,9.4
2009,6,Mississippi,9.9
2009,7,Mississippi,9.9
2009,8,Mississippi,9.4
2009,9,Mississippi,9.8
2009,10,Mississippi,10
2009,11,Mississippi,9.7
2009,12,Mississippi,10.7
2010,1,Mississippi,11.7
2010,2,Mississippi,11.3
2010,3,Mississippi,10.8
2010,4,Mississippi,9.8
2010,5,Mississippi,10.4
2010,6,Mississippi,10.6
2010,7,Mississippi,10.8
2010,8,Mississippi,9.6
2010,9,Mississippi,9.8
2010,10,Mississippi,9.7
2010,11,Mississippi,9.8
2010,12,Mississippi,10.3
2011,1,Mississippi,10.5
2011,2,Mississippi,10.4
2011,3,Mississippi,9.8
2011,4,Mississippi,9.3
2011,5,Mississippi,10.2
2011,6,Mississippi,10.9
2011,7,Mississippi,10.6
2011,8,Mississippi,9.8
2011,9,Mississippi,9.9
2011,10,Mississippi,9.8
2011,11,Mississippi,9.1
2011,12,Mississippi,9.4
2012,1,Mississippi,10
2012,2,Mississippi,9.3
2012,3,Mississippi,8.6
2012,4,Mississippi,8
2012,5,Mississippi,9
2012,6,Mississippi,9.8
2012,7,Mississippi,9.9
2012,8,Mississippi,8.9
2012,9,Mississippi,8.7
2012,10,Mississippi,8.8
2012,11,Mississippi,8
2012,12,Mississippi,9
2013,1,Mississippi,10.1
2013,2,Mississippi,9.3
2013,3,Mississippi,8.5
2013,4,Mississippi,7.9
2013,5,Mississippi,8.9
2013,6,Mississippi,9.5
2013,7,Mississippi,9
2013,8,Mississippi,8.2
2013,9,Mississippi,8.2
2013,10,Mississippi,8.4
2013,11,Mississippi,7.5
2013,12,Mississippi,7.8
2014,1,Mississippi,8.7
2014,2,Mississippi,8.2
2014,3,Mississippi,7.9
2014,4,Mississippi,6.8
2014,5,Mississippi,7.9
2014,6,Mississippi,8.3
2014,7,Mississippi,8.4
2014,8,Mississippi,7.3
2014,9,Mississippi,7
2014,10,Mississippi,6.9
2014,11,Mississippi,6.4
2014,12,Mississippi,6.9
2015,1,Mississippi,7.4
2015,2,Mississippi,6.6
2015,3,Mississippi,6.1
2015,4,Mississippi,5.7
2015,5,Mississippi,6.8
2015,6,Mississippi,7.1
2015,7,Mississippi,6.9
2015,8,Mississippi,6
2015,9,Mississippi,6.1
2015,10,Mississippi,6.2
2015,11,Mississippi,6.2
2015,12,Mississippi,7.1
2016,1,Mississippi,7
2016,2,Mississippi,6.2
2016,3,Mississippi,5.6
2016,4,Mississippi,5
2016,5,Mississippi,6.1
2016,6,Mississippi,6.8
2016,7,Mississippi,6.5
