year,month,states,unemployment_rate
1987,4,Connecticut,3.3
1987,5,Connecticut,3.2
1987,6,Connecticut,3.5
1987,7,Connecticut,3.6
1987,8,Connecticut,3.1
1987,9,Connecticut,2.9
1987,10,Connecticut,2.9
1987,11,Connecticut,3
1987,12,Connecticut,2.6
1988,1,Connecticut,3.5
1988,2,Connecticut,3.2
1988,3,Connecticut,2.7
1988,4,Connecticut,2.5
1988,5,Connecticut,2.8
1988,6,Connecticut,3.2
1988,7,Connecticut,3.4
1988,8,Connecticut,3.2
1988,9,Connecticut,2.8
1988,10,Connecticut,2.6
1988,11,Connecticut,2.8
1988,12,Connecticut,2.6
1989,1,Connecticut,3.7
1989,2,Connecticut,3.5
1989,3,Connecticut,3.1
1989,4,Connecticut,3.1
1989,5,Connecticut,3.3
1989,6,Connecticut,3.9
1989,7,Connecticut,4
1989,8,Connecticut,3.9
1989,9,Connecticut,3.9
1989,10,Connecticut,4
1989,11,Connecticut,4.3
1989,12,Connecticut,4.3
1990,1,Connecticut,5.3
1990,2,Connecticut,5.3
1990,3,Connecticut,5
1990,4,Connecticut,4.9
1990,5,Connecticut,5
1990,6,Connecticut,5.2
1990,7,Connecticut,5.3
1990,8,Connecticut,5.2
1990,9,Connecticut,5.2
1990,10,Connecticut,4.9
1990,11,Connecticut,5.1
1990,12,Connecticut,5.1
1991,1,Connecticut,6.1
1991,2,Connecticut,6.1
1991,3,Connecticut,5.8
1991,4,Connecticut,5.7
1991,5,Connecticut,6.2
1991,6,Connecticut,6.8
1991,7,Connecticut,6.9
1991,8,Connecticut,6.9
1991,9,Connecticut,6.9
1991,10,Connecticut,6.9
1991,11,Connecticut,7.1
1991,12,Connecticut,7.1
1992,1,Connecticut,8.1
1992,2,Connecticut,8.1
1992,3,Connecticut,7.5
1992,4,Connecticut,7.2
1992,5,Connecticut,7.4
1992,6,Connecticut,7.7
1992,7,Connecticut,7.8
1992,8,Connecticut,7.5
1992,9,Connecticut,7.4
1992,10,Connecticut,7.1
1992,11,Connecticut,7.4
1992,12,Connecticut,7.3
1993,1,Connecticut,8.3
1993,2,Connecticut,8
1993,3,Connecticut,7.3
1993,4,Connecticut,7
1993,5,Connecticut,6.8
1993,6,Connecticut,6.9
1993,7,Connecticut,6.8
1993,8,Connecticut,6.4
1993,9,Connecticut,5.8
1993,10,Connecticut,5.6
1993,11,Connecticut,5.5
1993,12,Connecticut,5.2
1994,1,Connecticut,6.3
1994,2,Connecticut,6.2
1994,3,Connecticut,5.7
1994,4,Connecticut,5.4
1994,5,Connecticut,5.3
1994,6,Connecticut,5.7
1994,7,Connecticut,5.9
1994,8,Connecticut,5.7
1994,9,Connecticut,5.4
1994,10,Connecticut,5.1
1994,11,Connecticut,5.4
1994,12,Connecticut,5.1
1995,1,Connecticut,6.3
1995,2,Connecticut,6.1
1995,3,Connecticut,5.7
1995,4,Connecticut,5.5
1995,5,Connecticut,5.5
1995,6,Connecticut,5.7
1995,7,Connecticut,5.8
1995,8,Connecticut,5.5
1995,9,Connecticut,5.1
1995,10,Connecticut,4.8
1995,11,Connecticut,4.9
1995,12,Connecticut,4.8
1996,1,Connecticut,6.1
1996,2,Connecticut,5.9
1996,3,Connecticut,5.5
1996,4,Connecticut,5.2
1996,5,Connecticut,5.4
1996,6,Connecticut,5.5
1996,7,Connecticut,5.7
1996,8,Connecticut,5.3
1996,9,Connecticut,5.3
1996,10,Connecticut,5.2
1996,11,Connecticut,5.5
1996,12,Connecticut,5.3
1997,1,Connecticut,6.4
1997,2,Connecticut,6.2
1997,3,Connecticut,5.8
1997,4,Connecticut,5.3
1997,5,Connecticut,5.3
1997,6,Connecticut,5.4
1997,7,Connecticut,5.2
1997,8,Connecticut,4.7
1997,9,Connecticut,4.3
1997,10,Connecticut,4
1997,11,Connecticut,3.9
1997,12,Connecticut,3.5
1998,1,Connecticut,4.5
1998,2,Connecticut,4.4
1998,3,Connecticut,4.1
1998,4,Connecticut,3.5
1998,5,Connecticut,3.4
1998,6,Connecticut,3.6
1998,7,Connecticut,3.6
1998,8,Connecticut,3.2
1998,9,Connecticut,3
1998,10,Connecticut,2.8
1998,11,Connecticut,2.8
1998,12,Connecticut,2.4
1999,1,Connecticut,3.5
1999,2,Connecticut,3.5
1999,3,Connecticut,3.1
1999,4,Connecticut,3
1999,5,Connecticut,2.9
1999,6,Connecticut,3
1999,7,Connecticut,3
1999,8,Connecticut,2.5
1999,9,Connecticut,2.5
1999,10,Connecticut,2.5
1999,11,Connecticut,2.6
1999,12,Connecticut,2.3
2000,1,Connecticut,3.3
2000,2,Connecticut,3.2
2000,3,Connecticut,2.9
2000,4,Connecticut,2.3
2000,5,Connecticut,2.4
2000,6,Connecticut,2.5
2000,7,Connecticut,2.6
2000,8,Connecticut,2.3
2000,9,Connecticut,1.8
2000,10,Connecticut,1.7
2000,11,Connecticut,1.9
2000,12,Connecticut,1.8
2001,1,Connecticut,3.3
2001,2,Connecticut,3.3
2001,3,Connecticut,3.2
2001,4,Connecticut,2.9
2001,5,Connecticut,3.1
2001,6,Connecticut,3.4
2001,7,Connecticut,3.5
2001,8,Connecticut,3.4
2001,9,Connecticut,3
2001,10,Connecticut,2.8
2001,11,Connecticut,2.9
2001,12,Connecticut,2.8
2002,1,Connecticut,3.9
2002,2,Connecticut,3.9
2002,3,Connecticut,3.8
2002,4,Connecticut,3.8
2002,5,Connecticut,4.1
2002,6,Connecticut,4.4
2002,7,Connecticut,4.7
2002,8,Connecticut,4.7
2002,9,Connecticut,4.5
2002,10,Connecticut,4.6
2002,11,Connecticut,4.9
2002,12,Connecticut,4.7
2003,1,Connecticut,5.8
2003,2,Connecticut,5.8
2003,3,Connecticut,5.6
2003,4,Connecticut,5.3
2003,5,Connecticut,5.4
2003,6,Connecticut,5.7
2003,7,Connecticut,5.7
2003,8,Connecticut,5.5
2003,9,Connecticut,5.2
2003,10,Connecticut,5
2003,11,Connecticut,5.1
2003,12,Connecticut,4.6
2004,1,Connecticut,5.7
2004,2,Connecticut,5.6
2004,3,Connecticut,5.4
2004,4,Connecticut,4.9
2004,5,Connecticut,5
2004,6,Connecticut,5.2
2004,7,Connecticut,5.2
2004,8,Connecticut,4.9
2004,9,Connecticut,4.6
2004,10,Connecticut,4.4
2004,11,Connecticut,4.5
2004,12,Connecticut,4.2
2005,1,Connecticut,5.4
2005,2,Connecticut,5.4
2005,3,Connecticut,5.1
2005,4,Connecticut,4.8
2005,5,Connecticut,5
2005,6,Connecticut,5.1
2005,7,Connecticut,5.2
2005,8,Connecticut,5
2005,9,Connecticut,4.7
2005,10,Connecticut,4.4
2005,11,Connecticut,4.5
2005,12,Connecticut,4
2006,1,Connecticut,5
2006,2,Connecticut,4.8
2006,3,Connecticut,4.5
2006,4,Connecticut,4
2006,5,Connecticut,4.2
2006,6,Connecticut,4.4
2006,7,Connecticut,4.7
2006,8,Connecticut,4.6
2006,9,Connecticut,4.2
2006,10,Connecticut,3.9
2006,11,Connecticut,4
2006,12,Connecticut,3.7
2007,1,Connecticut,4.8
2007,2,Connecticut,4.7
2007,3,Connecticut,4.4
2007,4,Connecticut,4
2007,5,Connecticut,4.2
2007,6,Connecticut,4.5
2007,7,Connecticut,4.8
2007,8,Connecticut,4.6
2007,9,Connecticut,4.4
2007,10,Connecticut,4.4
2007,11,Connecticut,4.5
2007,12,Connecticut,4.4
2008,1,Connecticut,5.4
2008,2,Connecticut,5.4
2008,3,Connecticut,5.3
2008,4,Connecticut,4.8
2008,5,Connecticut,5.3
2008,6,Connecticut,5.6
2008,7,Connecticut,6
2008,8,Connecticut,6.2
2008,9,Connecticut,6
2008,10,Connecticut,6
2008,11,Connecticut,6.1
2008,12,Connecticut,6.1
2009,1,Connecticut,7.3
2009,2,Connecticut,7.5
2009,3,Connecticut,7.5
2009,4,Connecticut,7.4
2009,5,Connecticut,7.6
2009,6,Connecticut,8
2009,7,Connecticut,8.3
2009,8,Connecticut,8.4
2009,9,Connecticut,8.3
2009,10,Connecticut,8.3
2009,11,Connecticut,8.3
2009,12,Connecticut,8.3
2010,1,Connecticut,9.5
2010,2,Connecticut,9.5
2010,3,Connecticut,9.2
2010,4,Connecticut,8.9
2010,5,Connecticut,8.9
2010,6,Connecticut,9.1
2010,7,Connecticut,9.3
2010,8,Connecticut,9.3
2010,9,Connecticut,9
2010,10,Connecticut,8.9
2010,11,Connecticut,9
2010,12,Connecticut,8.7
2011,1,Connecticut,9.8
2011,2,Connecticut,9.6
2011,3,Connecticut,9.3
2011,4,Connecticut,8.8
2011,5,Connecticut,8.9
2011,6,Connecticut,9
2011,7,Connecticut,9.1
2011,8,Connecticut,8.9
2011,9,Connecticut,8.4
2011,10,Connecticut,8.2
2011,11,Connecticut,8
2011,12,Connecticut,7.7
2012,1,Connecticut,8.7
2012,2,Connecticut,8.6
2012,3,Connecticut,8.5
2012,4,Connecticut,8.1
2012,5,Connecticut,8.3
2012,6,Connecticut,8.6
2012,7,Connecticut,8.9
2012,8,Connecticut,8.8
2012,9,Connecticut,8.2
2012,10,Connecticut,8.1
2012,11,Connecticut,7.9
2012,12,Connecticut,7.6
2013,1,Connecticut,8.6
2013,2,Connecticut,8.5
2013,3,Connecticut,8.1
2013,4,Connecticut,7.6
2013,5,Connecticut,7.8
2013,6,Connecticut,7.9
2013,7,Connecticut,8.1
2013,8,Connecticut,7.9
2013,9,Connecticut,7.4
2013,10,Connecticut,7.3
2013,11,Connecticut,6.9
2013,12,Connecticut,6.7
2014,1,Connecticut,7.5
2014,2,Connecticut,7.5
2014,3,Connecticut,7.3
2014,4,Connecticut,6.4
2014,5,Connecticut,6.6
2014,6,Connecticut,6.6
2014,7,Connecticut,6.9
2014,8,Connecticut,6.7
2014,9,Connecticut,6.2
2014,10,Connecticut,6.1
2014,11,Connecticut,6
2014,12,Connecticut,5.6
2015,1,Connecticut,6.6
2015,2,Connecticut,6.5
2015,3,Connecticut,6.1
2015,4,Connecticut,5.7
2015,5,Connecticut,5.6
2015,6,Connecticut,5.6
2015,7,Connecticut,5.8
2015,8,Connecticut,5.6
2015,9,Connecticut,5.1
2015,10,Connecticut,5
2015,11,Connecticut,5
2015,12,Connecticut,4.9
2016,1,Connecticut,6
2016,2,Connecticut,6
2016,3,Connecticut,6.2
2016,4,Connecticut,5.6
2016,5,Connecticut,5.4
2016,6,Connecticut,5.9
2016,7,Connecticut,5.6
