year,month,states,unemployment_rate
1998,8,Arizona,4.8
1998,9,Arizona,4.6
1998,10,Arizona,4.3
1998,11,Arizona,4
1998,12,Arizona,4
1999,1,Arizona,4.7
1999,2,Arizona,4.5
1999,3,Arizona,4.4
1999,4,Arizona,4.4
1999,5,Arizona,4.3
1999,6,Arizona,4.7
1999,7,Arizona,4.9
1999,8,Arizona,4.9
1999,9,Arizona,4.6
1999,10,Arizona,4.2
1999,11,Arizona,4
1999,12,Arizona,3.7
2000,1,Arizona,4.2
2000,2,Arizona,3.9
2000,3,Arizona,3.9
2000,4,Arizona,3.6
2000,5,Arizona,3.8
2000,6,Arizona,4.3
2000,7,Arizona,4.4
2000,8,Arizona,4.5
2000,9,Arizona,4
2000,10,Arizona,3.8
2000,11,Arizona,3.5
2000,12,Arizona,3.5
2001,1,Arizona,4.3
2001,2,Arizona,3.9
2001,3,Arizona,4.1
2001,4,Arizona,4.1
2001,5,Arizona,4.1
2001,6,Arizona,5
2001,7,Arizona,5
2001,8,Arizona,5.6
2001,9,Arizona,5.5
2001,10,Arizona,5.3
2001,11,Arizona,5.3
2001,12,Arizona,5.3
2002,1,Arizona,6.1
2002,2,Arizona,5.7
2002,3,Arizona,5.9
2002,4,Arizona,5.9
2002,5,Arizona,5.9
2002,6,Arizona,6.5
2002,7,Arizona,6.5
2002,8,Arizona,6.7
2002,9,Arizona,6.2
2002,10,Arizona,6
2002,11,Arizona,5.9
2002,12,Arizona,5.7
2003,1,Arizona,6.1
2003,2,Arizona,5.8
2003,3,Arizona,5.7
2003,4,Arizona,5.6
2003,5,Arizona,5.6
2003,6,Arizona,6.3
2003,7,Arizona,6.1
2003,8,Arizona,6.2
2003,9,Arizona,5.9
2003,10,Arizona,5.5
2003,11,Arizona,5.2
2003,12,Arizona,4.9
2004,1,Arizona,5.5
2004,2,Arizona,5.1
2004,3,Arizona,5.2
2004,4,Arizona,5.1
2004,5,Arizona,4.9
2004,6,Arizona,5.4
2004,7,Arizona,5.4
2004,8,Arizona,5.3
2004,9,Arizona,4.9
2004,10,Arizona,4.7
2004,11,Arizona,4.5
2004,12,Arizona,4.4
2005,1,Arizona,4.9
2005,2,Arizona,4.7
2005,3,Arizona,4.7
2005,4,Arizona,4.6
2005,5,Arizona,4.4
2005,6,Arizona,4.9
2005,7,Arizona,5
2005,8,Arizona,5
2005,9,Arizona,4.8
2005,10,Arizona,4.5
2005,11,Arizona,4.5
2005,12,Arizona,4.2
2006,1,Arizona,4.5
2006,2,Arizona,4.4
2006,3,Arizona,4.2
2006,4,Arizona,4.1
2006,5,Arizona,4
2006,6,Arizona,4.5
2006,7,Arizona,4.6
2006,8,Arizona,4.6
2006,9,Arizona,4.3
2006,10,Arizona,3.9
2006,11,Arizona,3.8
2006,12,Arizona,3.6
2007,1,Arizona,4.1
2007,2,Arizona,3.7
2007,3,Arizona,3.6
2007,4,Arizona,3.5
2007,5,Arizona,3.4
2007,6,Arizona,3.8
2007,7,Arizona,4
2007,8,Arizona,4.1
2007,9,Arizona,4
2007,10,Arizona,3.9
2007,11,Arizona,4
2007,12,Arizona,4.2
2008,1,Arizona,4.7
2008,2,Arizona,4.5
2008,3,Arizona,4.7
2008,4,Arizona,4.7
2008,5,Arizona,5.4
2008,6,Arizona,6.1
2008,7,Arizona,6.6
2008,8,Arizona,7.2
2008,9,Arizona,7.2
2008,10,Arizona,7.2
2008,11,Arizona,7.4
2008,12,Arizona,7.8
2009,1,Arizona,8.5
2009,2,Arizona,8.6
2009,3,Arizona,8.9
2009,4,Arizona,8.9
2009,5,Arizona,9.3
2009,6,Arizona,10.1
2009,7,Arizona,10.6
2009,8,Arizona,11
2009,9,Arizona,11
2009,10,Arizona,11
2009,11,Arizona,10.7
2009,12,Arizona,10.6
2010,1,Arizona,11.1
2010,2,Arizona,10.7
2010,3,Arizona,10.4
2010,4,Arizona,10.1
2010,5,Arizona,10
2010,6,Arizona,10.5
2010,7,Arizona,10.8
2010,8,Arizona,10.8
2010,9,Arizona,10.4
2010,10,Arizona,10
2010,11,Arizona,10
2010,12,Arizona,9.6
2011,1,Arizona,10
2011,2,Arizona,9.5
2011,3,Arizona,9.3
2011,4,Arizona,9.2
2011,5,Arizona,9
2011,6,Arizona,10.5
2011,7,Arizona,10.4
2011,8,Arizona,10.1
2011,9,Arizona,9.7
2011,10,Arizona,9.2
2011,11,Arizona,8.6
2011,12,Arizona,8.5
2012,1,Arizona,8.8
2012,2,Arizona,8.5
2012,3,Arizona,8.2
2012,4,Arizona,8
2012,5,Arizona,8.2
2012,6,Arizona,8.9
2012,7,Arizona,9.1
2012,8,Arizona,8.9
2012,9,Arizona,8.2
2012,10,Arizona,8
2012,11,Arizona,7.5
2012,12,Arizona,7.7
2013,1,Arizona,8.1
2013,2,Arizona,7.6
2013,3,Arizona,7.6
2013,4,Arizona,7.4
2013,5,Arizona,7.5
2013,6,Arizona,8.3
2013,7,Arizona,8.3
2013,8,Arizona,8.4
2013,9,Arizona,7.9
2013,10,Arizona,7.7
2013,11,Arizona,7.2
2013,12,Arizona,7
2014,1,Arizona,7.2
2014,2,Arizona,6.9
2014,3,Arizona,6.9
2014,4,Arizona,6.3
2014,5,Arizona,6.6
2014,6,Arizona,7.1
2014,7,Arizona,7.3
2014,8,Arizona,7.4
2014,9,Arizona,6.9
2014,10,Arizona,6.6
2014,11,Arizona,6.3
2014,12,Arizona,6.2
2015,1,Arizona,6.6
2015,2,Arizona,6.2
2015,3,Arizona,6
2015,4,Arizona,5.9
2015,5,Arizona,6
2015,6,Arizona,6.4
2015,7,Arizona,6.6
2015,8,Arizona,6.7
2015,9,Arizona,6.2
2015,10,Arizona,6
2015,11,Arizona,5.6
2015,12,Arizona,5.5
2016,1,Arizona,5.3
2016,2,Arizona,5.2
2016,3,Arizona,5.1
2016,4,Arizona,5.4
2016,5,Arizona,5.5
2016,6,Arizona,6.2
2016,7,Arizona,6.3
