year,month,states,unemployment_rate
2009,7,Missouri,9.7
2009,8,Missouri,9.7
2009,9,Missouri,9.4
2009,10,Missouri,9.2
2009,11,Missouri,9.3
2009,12,Missouri,9.4
2010,1,Missouri,10.3
2010,2,Missouri,10.5
2010,3,Missouri,10.2
2010,4,Missouri,9.3
2010,5,Missouri,9.1
2010,6,Missouri,9.5
2010,7,Missouri,9.8
2010,8,Missouri,9.7
2010,9,Missouri,9.2
2010,10,Missouri,9
2010,11,Missouri,9.3
2010,12,Missouri,9.2
2011,1,Missouri,9.8
2011,2,Missouri,9.7
2011,3,Missouri,9.2
2011,4,Missouri,8.2
2011,5,Missouri,8.4
2011,6,Missouri,8.8
2011,7,Missouri,8.6
2011,8,Missouri,8.8
2011,9,Missouri,8.1
2011,10,Missouri,7.6
2011,11,Missouri,7.2
2011,12,Missouri,7.3
2012,1,Missouri,7.6
2012,2,Missouri,8
2012,3,Missouri,7.6
2012,4,Missouri,6.5
2012,5,Missouri,6.7
2012,6,Missouri,7
2012,7,Missouri,7.5
2012,8,Missouri,7.2
2012,9,Missouri,6.3
2012,10,Missouri,6.3
2012,11,Missouri,6.2
2012,12,Missouri,6.6
2013,1,Missouri,7.6
2013,2,Missouri,7.5
2013,3,Missouri,7
2013,4,Missouri,6.1
2013,5,Missouri,6.6
2013,6,Missouri,7.1
2013,7,Missouri,7.3
2013,8,Missouri,7
2013,9,Missouri,6.3
2013,10,Missouri,6
2013,11,Missouri,5.9
2013,12,Missouri,6.2
2014,1,Missouri,7.1
2014,2,Missouri,7.7
2014,3,Missouri,7.2
2014,4,Missouri,5.7
2014,5,Missouri,6.2
2014,6,Missouri,6.4
2014,7,Missouri,6.6
2014,8,Missouri,6.2
2014,9,Missouri,5.6
2014,10,Missouri,5
2014,11,Missouri,5.1
2014,12,Missouri,5.1
2015,1,Missouri,6
2015,2,Missouri,6.1
2015,3,Missouri,5.8
2015,4,Missouri,5.1
2015,5,Missouri,5.3
2015,6,Missouri,5.2
2015,7,Missouri,5.4
2015,8,Missouri,4.9
2015,9,Missouri,4.3
2015,10,Missouri,4
2015,11,Missouri,3.9
2015,12,Missouri,3.9
2016,1,Missouri,4.7
2016,2,Missouri,5
2016,3,Missouri,4.8
2016,4,Missouri,4.2
2016,5,Missouri,4
2016,6,Missouri,4.9
2016,7,Missouri,5.2
