year,month,states,unemployment_rate
2001,7,Colorado,3.8
2001,8,Colorado,4
2001,9,Colorado,4
2001,10,Colorado,4.3
2001,11,Colorado,4.9
2001,12,Colorado,5.1
2002,1,Colorado,5.9
2002,2,Colorado,5.7
2002,3,Colorado,5.8
2002,4,Colorado,5.4
2002,5,Colorado,5.2
2002,6,Colorado,5.8
2002,7,Colorado,5.5
2002,8,Colorado,5.4
2002,9,Colorado,5.3
2002,10,Colorado,5.2
2002,11,Colorado,5.6
2002,12,Colorado,5.6
2003,1,Colorado,6.4
2003,2,Colorado,6.3
2003,3,Colorado,6.3
2003,4,Colorado,5.9
2003,5,Colorado,5.8
2003,6,Colorado,6.3
2003,7,Colorado,6
2003,8,Colorado,5.8
2003,9,Colorado,5.6
2003,10,Colorado,5.6
2003,11,Colorado,5.8
2003,12,Colorado,5.7
2004,1,Colorado,6.3
2004,2,Colorado,6.1
2004,3,Colorado,6
2004,4,Colorado,5.4
2004,5,Colorado,5.3
2004,6,Colorado,5.7
2004,7,Colorado,5.4
2004,8,Colorado,5.2
2004,9,Colorado,5
2004,10,Colorado,5
2004,11,Colorado,5.2
2004,12,Colorado,5.2
2005,1,Colorado,5.7
2005,2,Colorado,5.7
2005,3,Colorado,5.6
2005,4,Colorado,5.1
2005,5,Colorado,4.9
2005,6,Colorado,5.2
2005,7,Colorado,5
2005,8,Colorado,4.7
2005,9,Colorado,4.6
2005,10,Colorado,4.4
2005,11,Colorado,4.7
2005,12,Colorado,4.7
2006,1,Colorado,5.1
2006,2,Colorado,4.9
2006,3,Colorado,4.8
2006,4,Colorado,4.4
2006,5,Colorado,4.3
2006,6,Colorado,4.6
2006,7,Colorado,4.4
2006,8,Colorado,4.2
2006,9,Colorado,3.9
2006,10,Colorado,3.6
2006,11,Colorado,3.8
2006,12,Colorado,3.7
2007,1,Colorado,4.3
2007,2,Colorado,4.1
2007,3,Colorado,3.8
2007,4,Colorado,3.4
2007,5,Colorado,3.3
2007,6,Colorado,3.8
2007,7,Colorado,3.7
2007,8,Colorado,3.6
2007,9,Colorado,3.5
2007,10,Colorado,3.5
2007,11,Colorado,3.8
2007,12,Colorado,4
2008,1,Colorado,4.6
2008,2,Colorado,4.6
2008,3,Colorado,4.6
2008,4,Colorado,4.2
2008,5,Colorado,4.3
2008,6,Colorado,4.9
2008,7,Colorado,5
2008,8,Colorado,4.9
2008,9,Colorado,4.9
2008,10,Colorado,5
2008,11,Colorado,5.3
2008,12,Colorado,5.6
2009,1,Colorado,6.6
2009,2,Colorado,6.9
2009,3,Colorado,7.1
2009,4,Colorado,6.8
2009,5,Colorado,7
2009,6,Colorado,7.7
2009,7,Colorado,7.5
2009,8,Colorado,7.4
2009,9,Colorado,7.3
2009,10,Colorado,7.4
2009,11,Colorado,7.7
2009,12,Colorado,8
2010,1,Colorado,8.9
2010,2,Colorado,8.9
2010,3,Colorado,9.1
2010,4,Colorado,8.5
2010,5,Colorado,8.5
2010,6,Colorado,8.9
2010,7,Colorado,8.8
2010,8,Colorado,8.6
2010,9,Colorado,8.4
2010,10,Colorado,8.4
2010,11,Colorado,8.9
2010,12,Colorado,8.8
2011,1,Colorado,9.2
2011,2,Colorado,9.1
2011,3,Colorado,8.9
2011,4,Colorado,8.4
2011,5,Colorado,8.4
2011,6,Colorado,8.3
2011,7,Colorado,8.1
2011,8,Colorado,8.1
2011,9,Colorado,7.9
2011,10,Colorado,7.8
2011,11,Colorado,8
2011,12,Colorado,8.1
2012,1,Colorado,8.6
2012,2,Colorado,8.7
2012,3,Colorado,8.5
2012,4,Colorado,8
2012,5,Colorado,7.8
2012,6,Colorado,8.2
2012,7,Colorado,7.8
2012,8,Colorado,7.7
2012,9,Colorado,7.2
2012,10,Colorado,7.2
2012,11,Colorado,7.3
2012,12,Colorado,7.4
2013,1,Colorado,8
2013,2,Colorado,7.8
2013,3,Colorado,7.5
2013,4,Colorado,7
2013,5,Colorado,6.8
2013,6,Colorado,7.3
2013,7,Colorado,6.8
2013,8,Colorado,6.5
2013,9,Colorado,6.1
2013,10,Colorado,6.1
2013,11,Colorado,6
2013,12,Colorado,5.9
2014,1,Colorado,6.4
2014,2,Colorado,6.3
2014,3,Colorado,6.1
2014,4,Colorado,5.4
2014,5,Colorado,4.9
2014,6,Colorado,5.1
2014,7,Colorado,4.8
2014,8,Colorado,4.6
2014,9,Colorado,4.1
2014,10,Colorado,4
2014,11,Colorado,4.1
2014,12,Colorado,4.2
2015,1,Colorado,4.8
2015,2,Colorado,4.7
2015,3,Colorado,4.6
2015,4,Colorado,4
2015,5,Colorado,4
2015,6,Colorado,4.2
2015,7,Colorado,3.9
2015,8,Colorado,3.5
2015,9,Colorado,3.2
2015,10,Colorado,3.2
2015,11,Colorado,3.3
2015,12,Colorado,3.3
2016,1,Colorado,3.2
2016,2,Colorado,3.3
2016,3,Colorado,3.5
2016,4,Colorado,3.5
2016,5,Colorado,3.6
2016,6,Colorado,4
2016,7,Colorado,3.6
