year,month,states,unemployment_rate
1997,12,North Dakota,2.5
1998,1,North Dakota,3.3
1998,2,North Dakota,3.3
1998,3,North Dakota,3.5
1998,4,North Dakota,2.8
1998,5,North Dakota,2.3
1998,6,North Dakota,3.2
1998,7,North Dakota,2.7
1998,8,North Dakota,2.8
1998,9,North Dakota,2.4
1998,10,North Dakota,2.3
1998,11,North Dakota,2.7
1998,12,North Dakota,3.3
1999,1,North Dakota,4.2
1999,2,North Dakota,4.3
1999,3,North Dakota,4.2
1999,4,North Dakota,3.4
1999,5,North Dakota,2.9
1999,6,North Dakota,3.6
1999,7,North Dakota,3.2
1999,8,North Dakota,2.9
1999,9,North Dakota,2.5
1999,10,North Dakota,2.3
1999,11,North Dakota,2.7
1999,12,North Dakota,3.1
2000,1,North Dakota,4
2000,2,North Dakota,3.8
2000,3,North Dakota,3.8
2000,4,North Dakota,3.1
2000,5,North Dakota,2.5
2000,6,North Dakota,3.3
2000,7,North Dakota,2.7
2000,8,North Dakota,2.8
2000,9,North Dakota,2.2
2000,10,North Dakota,2
2000,11,North Dakota,2.6
2000,12,North Dakota,2.9
2001,1,North Dakota,3.6
2001,2,North Dakota,3.6
2001,3,North Dakota,3.6
2001,4,North Dakota,3.1
2001,5,North Dakota,2.4
2001,6,North Dakota,3.2
2001,7,North Dakota,2.6
2001,8,North Dakota,2.6
2001,9,North Dakota,2.2
2001,10,North Dakota,2.2
2001,11,North Dakota,2.7
2001,12,North Dakota,3.4
2002,1,North Dakota,4.4
2002,2,North Dakota,4.4
2002,3,North Dakota,4.5
2002,4,North Dakota,4
2002,5,North Dakota,3.4
2002,6,North Dakota,4.1
2002,7,North Dakota,3.5
2002,8,North Dakota,3.4
2002,9,North Dakota,3
2002,10,North Dakota,2.9
2002,11,North Dakota,3.4
2002,12,North Dakota,3.8
2003,1,North Dakota,4.8
2003,2,North Dakota,4.7
2003,3,North Dakota,4.7
2003,4,North Dakota,4
2003,5,North Dakota,3.4
2003,6,North Dakota,4
2003,7,North Dakota,3.5
2003,8,North Dakota,3.4
2003,9,North Dakota,2.9
2003,10,North Dakota,2.7
2003,11,North Dakota,3.2
2003,12,North Dakota,3.5
2004,1,North Dakota,4.4
2004,2,North Dakota,4.3
2004,3,North Dakota,4.2
2004,4,North Dakota,3.4
2004,5,North Dakota,3
2004,6,North Dakota,3.7
2004,7,North Dakota,3.2
2004,8,North Dakota,3.1
2004,9,North Dakota,2.7
2004,10,North Dakota,2.6
2004,11,North Dakota,3
2004,12,North Dakota,3.6
2005,1,North Dakota,4.3
2005,2,North Dakota,4.2
2005,3,North Dakota,4.2
2005,4,North Dakota,3.5
2005,5,North Dakota,3.1
2005,6,North Dakota,3.8
2005,7,North Dakota,3.1
2005,8,North Dakota,3.1
2005,9,North Dakota,2.7
2005,10,North Dakota,2.6
2005,11,North Dakota,2.9
2005,12,North Dakota,3.3
2006,1,North Dakota,4
2006,2,North Dakota,4
2006,3,North Dakota,3.9
2006,4,North Dakota,3.3
2006,5,North Dakota,2.9
2006,6,North Dakota,3.5
2006,7,North Dakota,3
2006,8,North Dakota,2.9
2006,9,North Dakota,2.5
2006,10,North Dakota,2.5
2006,11,North Dakota,3
2006,12,North Dakota,3.1
2007,1,North Dakota,3.9
2007,2,North Dakota,3.9
2007,3,North Dakota,3.9
2007,4,North Dakota,3.3
2007,5,North Dakota,2.7
2007,6,North Dakota,3.4
2007,7,North Dakota,2.9
2007,8,North Dakota,2.8
2007,9,North Dakota,2.5
2007,10,North Dakota,2.3
2007,11,North Dakota,2.6
2007,12,North Dakota,3.2
2008,1,North Dakota,3.8
2008,2,North Dakota,3.7
2008,3,North Dakota,3.7
2008,4,North Dakota,3.1
2008,5,North Dakota,2.7
2008,6,North Dakota,3.4
2008,7,North Dakota,3.1
2008,8,North Dakota,3
2008,9,North Dakota,2.6
2008,10,North Dakota,2.5
2008,11,North Dakota,2.9
2008,12,North Dakota,3.5
2009,1,North Dakota,4.9
2009,2,North Dakota,5.1
2009,3,North Dakota,5
2009,4,North Dakota,4.4
2009,5,North Dakota,3.9
2009,6,North Dakota,4.5
2009,7,North Dakota,3.9
2009,8,North Dakota,3.8
2009,9,North Dakota,3.3
2009,10,North Dakota,3.2
2009,11,North Dakota,3.6
2009,12,North Dakota,4.1
2010,1,North Dakota,4.8
2010,2,North Dakota,4.8
2010,3,North Dakota,4.8
2010,4,North Dakota,3.8
2010,5,North Dakota,3.4
2010,6,North Dakota,4.1
2010,7,North Dakota,3.6
2010,8,North Dakota,3.5
2010,9,North Dakota,3
2010,10,North Dakota,2.8
2010,11,North Dakota,3.2
2010,12,North Dakota,3.7
2011,1,North Dakota,4.4
2011,2,North Dakota,4.3
2011,3,North Dakota,4.2
2011,4,North Dakota,3.6
2011,5,North Dakota,3.1
2011,6,North Dakota,3.8
2011,7,North Dakota,3.3
2011,8,North Dakota,3.4
2011,9,North Dakota,2.9
2011,10,North Dakota,2.7
2011,11,North Dakota,3
2011,12,North Dakota,3.3
2012,1,North Dakota,4
2012,2,North Dakota,3.8
2012,3,North Dakota,3.8
2012,4,North Dakota,3.1
2012,5,North Dakota,2.7
2012,6,North Dakota,3.3
2012,7,North Dakota,2.9
2012,8,North Dakota,2.8
2012,9,North Dakota,2.5
2012,10,North Dakota,2.4
2012,11,North Dakota,2.7
2012,12,North Dakota,3.1
2013,1,North Dakota,3.9
2013,2,North Dakota,3.7
2013,3,North Dakota,3.7
2013,4,North Dakota,3.2
2013,5,North Dakota,2.6
2013,6,North Dakota,3.1
2013,7,North Dakota,2.6
2013,8,North Dakota,2.6
2013,9,North Dakota,2.2
2013,10,North Dakota,2
2013,11,North Dakota,2.4
2013,12,North Dakota,2.8
2014,1,North Dakota,3.5
2014,2,North Dakota,3.4
2014,3,North Dakota,3.4
2014,4,North Dakota,2.8
2014,5,North Dakota,2.4
2014,6,North Dakota,2.9
2014,7,North Dakota,2.5
2014,8,North Dakota,2.4
2014,9,North Dakota,2.1
2014,10,North Dakota,2
2014,11,North Dakota,2.3
2014,12,North Dakota,2.6
2015,1,North Dakota,3.4
2015,2,North Dakota,3.4
2015,3,North Dakota,3.4
2015,4,North Dakota,2.8
2015,5,North Dakota,2.5
2015,6,North Dakota,3
2015,7,North Dakota,2.6
2015,8,North Dakota,2.5
2015,9,North Dakota,2.1
2015,10,North Dakota,1.9
2015,11,North Dakota,2.3
2015,12,North Dakota,2.8
2016,1,North Dakota,3.7
2016,2,North Dakota,3.7
2016,3,North Dakota,4
2016,4,North Dakota,3.2
2016,5,North Dakota,2.9
2016,6,North Dakota,3.5
2016,7,North Dakota,2.8
