year,month,states,unemployment_rate
2008,9,Oregon,6.4
2008,10,Oregon,7.2
2008,11,Oregon,8.2
2008,12,Oregon,9.1
2009,1,Oregon,11.1
2009,2,Oregon,12.1
2009,3,Oregon,12.6
2009,4,Oregon,12.1
2009,5,Oregon,11.6
2009,6,Oregon,11.7
2009,7,Oregon,11.3
2009,8,Oregon,11
2009,9,Oregon,10.3
2009,10,Oregon,10.3
2009,11,Oregon,10.3
2009,12,Oregon,10.8
2010,1,Oregon,11.9
2010,2,Oregon,11.9
2010,3,Oregon,11.9
2010,4,Oregon,11
2010,5,Oregon,10.4
2010,6,Oregon,10.6
2010,7,Oregon,10.4
2010,8,Oregon,10.2
2010,9,Oregon,9.7
2010,10,Oregon,9.7
2010,11,Oregon,10.1
2010,12,Oregon,10
2011,1,Oregon,10.7
2011,2,Oregon,10.4
2011,3,Oregon,10.2
2011,4,Oregon,9.5
2011,5,Oregon,9.1
2011,6,Oregon,9.6
2011,7,Oregon,9.5
2011,8,Oregon,9.4
2011,9,Oregon,8.8
2011,10,Oregon,8.9
2011,11,Oregon,8.9
2011,12,Oregon,9.1
2012,1,Oregon,9.9
2012,2,Oregon,9.8
2012,3,Oregon,9.7
2012,4,Oregon,8.9
2012,5,Oregon,8.4
2012,6,Oregon,8.8
2012,7,Oregon,8.9
2012,8,Oregon,8.7
2012,9,Oregon,8
2012,10,Oregon,8.2
2012,11,Oregon,8.3
2012,12,Oregon,8.5
2013,1,Oregon,9.4
2013,2,Oregon,9.1
2013,3,Oregon,8.7
2013,4,Oregon,8
2013,5,Oregon,7.6
2013,6,Oregon,8
2013,7,Oregon,7.9
2013,8,Oregon,7.6
2013,9,Oregon,6.9
2013,10,Oregon,7.2
2013,11,Oregon,7.2
2013,12,Oregon,7.1
2014,1,Oregon,7.9
2014,2,Oregon,8
2014,3,Oregon,7.8
2014,4,Oregon,6.8
2014,5,Oregon,6.5
2014,6,Oregon,6.7
2014,7,Oregon,7
2014,8,Oregon,6.8
2014,9,Oregon,6.1
2014,10,Oregon,6.2
2014,11,Oregon,6.2
2014,12,Oregon,5.9
2015,1,Oregon,6.4
2015,2,Oregon,6.3
2015,3,Oregon,6.1
2015,4,Oregon,5.6
2015,5,Oregon,5.6
2015,6,Oregon,5.8
2015,7,Oregon,6
2015,8,Oregon,5.7
2015,9,Oregon,5.2
2015,10,Oregon,5.3
2015,11,Oregon,5.3
2015,12,Oregon,5.2
2016,1,Oregon,5.1
2016,2,Oregon,5.2
2016,3,Oregon,4.9
2016,4,Oregon,4.5
2016,5,Oregon,4.3
2016,6,Oregon,5.3
2016,7,Oregon,5.7
